,strain_A,strain_B,opa_distance,strain_A_num_opa,strain_B_num_opa,num_opa_difference,genome_distance,pseudogenome_distance
5938,10795,9112,3.200573065902579,8,10,2,7862.722118,7082.0
5939,10795,9126,1.4613180515759312,8,9,1,305.061637,407.0
5940,10795,9343,1.3266475644699138,8,9,1,233.380068,346.0
5941,10795,9399,1.481375358166189,8,9,1,287.478388,426.0
5942,10795,9431,1.2808022922636104,8,8,0,7978.076367,7115.0
5943,10795,9460,3.203438395415473,8,10,2,7974.419672,7092.0
5944,10795,9464,3.2120343839541547,8,10,2,7970.451771,7172.0
5945,10795,96MB,1.3638968481375358,8,8,0,7940.109107,6586.0
5946,10795,AT159,2.140401146131805,8,9,1,8404.716742,6876.0
5947,10795,ATCC49226,3.2750716332378227,8,10,2,8692.376687,6774.0
5948,10795,AUNG1065,4.034383954154728,8,11,3,3908.772598,5348.0
5949,10795,AUNG1251,3.5501432664756445,8,10,2,7953.3095140000005,6668.0
5950,10795,AUNG1291,4.148997134670488,8,11,3,7966.509998,6863.0
5951,10795,AUSMDU00010541,3.1088825214899716,8,10,2,8192.628463000001,6734.0
5952,10795,BJ16148,4.154727793696275,8,11,3,7743.477502,6861.0
5953,10795,CCC010,4.249283667621777,8,11,3,8642.998374,6518.0
5954,10795,CCC012,4.3810888252149,8,11,3,8560.061442,6660.0
5955,10795,CCC013,4.203438395415473,8,11,3,8786.698656,6684.0
5956,10795,CCC014,3.3008595988538683,8,10,2,7899.755805000001,6623.0
5957,10795,CCC015,3.203438395415473,8,10,2,7907.561939,6634.0
5958,10795,CCC016,4.283667621776504,8,11,3,8493.307329,6656.0
5959,10795,CCC017,4.275071633237823,8,11,3,7899.703937,6521.0
5960,10795,CCC020,4.134670487106018,8,11,3,9056.801316000001,6886.0
5961,10795,CCC028,4.257879656160458,8,11,3,8094.105239,7609.0
5962,10795,CCC033,4.303724928366762,8,11,3,8832.212828,6664.0
5963,10795,CCC048,4.355300859598854,8,11,3,8441.309608,6714.0
5964,10795,CT213,4.249283667621777,8,11,3,8416.231467000001,6526.0
5965,10795,CT530,3.200573065902579,8,10,2,8785.531631000002,6701.0
5966,10795,CT532,4.269340974212034,8,11,3,8555.860130000001,6592.0
5967,10795,CT602,4.300859598853869,8,11,3,8625.077977,6565.0
5968,10795,DDD001,3.346704871060172,8,10,2,7930.9544080000005,6702.0
5969,10795,DDD029,4.381088825214899,8,11,3,7676.593748,6733.0
5970,10795,DDD031,4.3352435530085955,8,11,3,8625.544789,6495.0
5971,10795,DDD034,4.381088825214899,8,11,3,7676.80122,6712.0
5972,10795,DDD038,1.5014326647564467,8,8,0,7676.593748,6779.0
5973,10795,DDD046,2.6045845272206307,8,9,1,8347.921135,6692.0
5974,10795,EEE004,4.051575931232092,8,11,3,7750.375947,6714.0
5975,10795,EEE013,4.260744985673352,8,11,3,8476.346443,6520.0
5976,10795,EEE014,3.326647564469914,8,10,2,8004.373557000001,6819.0
5977,10795,EEE015,4.392550143266476,8,11,3,7619.357427000001,6638.0
5978,10795,EEE016,4.275071633237822,8,11,3,7835.724811,6979.0
5979,10795,EEE018,3.988538681948424,8,11,3,8589.133463,6812.0
5980,10795,EEE019,4.297994269340974,8,11,3,8486.331094000001,6692.0
5981,10795,EEE020,4.106017191977077,8,11,3,8115.008018,7027.0
5982,10795,EEE021,3.98567335243553,8,11,3,8136.247955000001,6681.0
5983,10795,EEE023,3.95702005730659,8,11,3,8587.006870000001,6921.0
5984,10795,EEE026,3.183381088825215,8,10,2,8520.019356,6903.0
5985,10795,EEE029,4.0200573065902585,8,11,3,8482.181648000002,6939.0
5986,10795,EEE030,4.0573065902578795,8,11,3,8575.180967,6794.0
5987,10795,EEE034,4.2206303724928365,8,11,3,7721.459510000001,6834.0
5988,10795,EEE035,3.9312320916905446,8,11,3,7987.231224,6966.0
5989,10795,EEE037,1.3753581661891117,8,8,0,8204.169159000001,6792.0
5990,10795,FA1090,4.0,8,11,3,7782.6378700000005,6805.0
5991,10795,FA19,2.2234957020057307,8,9,1,2442.438225,4004.0
5992,10795,FA6140,2.054441260744986,8,7,1,8305.545143,6283.0
5993,10795,FDAARGOS_204,4.441260744985673,8,11,3,5424.874259,5800.0
5994,10795,FDAARGOS_205,4.022922636103152,8,11,3,7017.844322000001,6668.0
5995,10795,FDAARGOS_207,4.123209169054442,8,11,3,7028.710623999999,6490.0
5996,10795,FFF004,4.412607449856734,8,11,3,7679.679909,6595.0
5997,10795,FFF005,3.329512893982808,8,10,2,7680.094849000001,6475.0
5998,10795,FFF007,3.2091690544412605,8,10,2,7927.219962,6434.0
5999,10795,FFF012,4.587392550143266,8,4,4,7754.758888,6471.0
6000,10795,FFF017,3.7650429799426934,8,5,3,7899.340812,6705.0
6001,10795,FFF024,4.037249283667622,8,11,3,7836.580642000001,6677.0
6002,10795,FFF026,4.214899713467049,8,11,3,6093.115470000001,6792.0
6003,10795,FFF038,2.7908309455587395,8,10,2,8487.575951,6482.0
6004,10795,FFF044,4.0687679083094554,8,11,3,7309.1348800000005,6775.0
6005,10795,FFF047,2.2206303724928365,8,9,1,5229.6171190000005,5967.0
6006,10795,FQ01,4.237822349570201,8,11,3,7044.659995,6547.0
6007,10795,FQ02,4.197707736389685,8,11,3,8094.027438000001,7681.0
6008,10795,FQ04,3.054441260744986,8,10,2,7825.818029,7043.0
6009,10795,FQ20,3.2091690544412605,8,10,2,3238.5860110000003,5416.0
6010,10795,FQ35,4.197707736389685,8,11,3,3240.5051270000004,5300.0
6011,10795,FQ36,3.340974212034384,8,10,2,7954.606266000001,7057.0
6012,10795,FQ48,3.1977077363896846,8,10,2,7768.866983,7614.0
6013,10795,FQ82,3.037249283667622,8,10,2,7818.011895,6853.0
6014,10795,FQ84,3.0429799426934094,8,10,2,7808.545985000001,6862.0
6015,10795,GCGS0245,3.392550143266476,8,10,2,9196.870736,6932.0
6016,10795,GCGS0276,4.226361031518625,8,11,3,7974.52357,7447.0
6017,10795,GCGS0306,4.249283667621777,8,11,3,8333.009261,6867.0
6018,10795,GCGS0313,4.1203438395415475,8,11,3,6134.8173750000005,6103.0
6019,10795,GCGS0339,4.166189111747851,8,11,3,8393.850463,6938.0
6020,10795,GCGS0373,3.306590257879656,8,10,2,5235.011406,6123.0
6021,10795,GCGS0423,5.464183381088825,8,3,5,7315.877769000001,6453.0
6022,10795,GCGS0431,4.051575931232092,8,11,3,7013.979941,6329.0
6023,10795,GCGS0457,4.332378223495702,8,11,3,8619.735518000001,6568.0
6024,10795,GCGS0769,4.037249283667622,8,11,3,8424.374748,6298.0
6025,10795,GCGS0834,2.226361031518625,8,9,1,7771.512254,7653.0
6026,10795,GCGS0864,3.2234957020057307,8,10,2,7776.517513000001,7375.0
6027,10795,GCGS1013,3.2492836676217767,8,10,2,8578.889465,6664.0
6028,10795,GCGS1014,4.212034383954155,8,11,3,8579.66748,6848.0
6029,10795,GCGS1095,4.137535816618911,8,11,3,8568.360257,6765.0
6030,10795,GGG022,2.979942693409742,8,10,2,8572.120734,6641.0
6031,10795,GGG031,4.492836676217765,8,4,4,7334.679893,6775.0
6032,10795,H035,4.229226361031518,8,11,3,8101.626125000001,6583.0
6033,10795,HHH023,3.475644699140401,8,10,2,8605.679368000001,6771.0
6034,10795,HHH030,4.389684813753582,8,4,4,8298.854141,6807.0
6035,10795,HHH042,7.157593123209169,8,1,7,8349.218026,6728.0
6036,10795,JJJ010,2.3753581661891117,8,9,1,8141.045799,6763.0
6037,10795,JJJ020,2.805157593123209,8,6,2,7873.821876,6566.0
6038,10795,JJJ025,4.260744985673353,8,11,3,8754.514596,6657.0
6039,10795,NCTC8375,3.2206303724928365,8,10,2,2784.1187370000002,4400.0
6040,10795,NG196,4.197707736389685,8,11,3,8260.601494,6849.0
6041,10795,NG250,4.3724928366762175,8,11,3,8328.522711000001,6669.0
6042,10795,NG251,4.346704871060172,8,11,3,8171.855355,6898.0
6043,10795,NG290,4.30945558739255,8,11,3,8199.163857,6921.0
6044,10795,Ng_118,4.177650429799427,8,11,3,8425.853006000001,6547.0
6045,10795,Ng_188,4.29512893982808,8,11,3,8316.878333,6256.0
6046,10795,RIVM0610,3.2750716332378222,8,10,2,7746.563743000001,7351.0
6047,10795,RIVM0640,3.2292263610315186,8,10,2,7752.943509000001,7250.0
6048,10795,SAMEA116302675,4.283667621776504,8,11,3,8834.546916,6962.0
6049,10795,SAMEA116302676,4.286532951289399,8,11,3,8834.546916,6984.0
6050,10795,SE690,3.3266475644699143,8,10,2,8815.45951,6676.0
6051,10795,SRR5827236,4.315186246418338,8,11,3,8533.064185,6118.0
6052,10795,SRR5827322,4.340974212034384,8,11,3,7368.731285000001,6516.0
6053,10795,SRRSH203,4.191977077363897,8,11,3,7866.586198000001,7020.0
6054,10795,SRRSH204,4.189111747851003,8,11,3,7866.586198000001,7023.0
6055,10795,SRRSH205,4.194842406876791,8,11,3,7866.560264,6979.0
6056,10795,SRRSH207,4.103151862464184,8,11,3,7782.8193790000005,6924.0
6057,10795,SRRSH214,4.200573065902579,8,11,3,7857.301826000001,6959.0
6058,10795,SRRSH229,4.191977077363897,8,11,3,7866.586198000001,7015.0
6059,10795,SRRSH240,4.103151862464184,8,11,3,7782.8193790000005,6990.0
6060,10795,SS3160,3.2979942693409745,8,10,2,7752.839677,6926.0
6061,10795,TFG-A2,3.2607449856733526,8,10,2,7932.484564,7026.0
6062,10795,TFG-B2,1.3667621776504297,8,8,0,7935.103902000001,6995.0
6063,10795,TH1713,3.2320916905444124,8,10,2,8542.270722000001,6798.0
6064,10795,TH2288,4.234957020057307,8,11,3,8547.690928,6793.0
6065,10795,TUM15748,4.180515759312321,8,11,3,3908.305786,5483.0
6066,10795,TUM16691,4.200573065902579,8,11,3,8092.912303000001,6549.0
6067,10795,UMASS-DGI_1,2.126074498567335,8,7,1,2635.024103,4384.0
6068,10795,UMASS-DGI_26,4.30945558739255,8,11,3,4622.631742,5519.0
6069,10795,UMASS-DGI_36,2.71919770773639,8,10,2,257.835827,353.0
6070,10795,UMASS-DGI_40,2.7908309455587395,8,10,2,248.551455,429.0
6071,10795,UMASS-DGI_46,4.56160458452722,8,11,3,7003.113731,5861.0
6072,10795,UMASS-DGI_5,4.2464183381088825,8,11,3,7956.11023,6897.0
6073,10795,UMASS-DGI_54,2.346704871060172,8,9,1,7982.874123,6898.0
6074,10795,UMASS-DGI_65,2.306590257879656,8,9,1,4633.342484,5634.0
6075,10795,UMASS-DGI_9,4.415472779369628,8,11,3,8829.697214,6567.0
6076,10795,WHO_A_2024,4.194842406876791,8,11,3,6844.397483000001,6369.0
6077,10795,WHO_B_2024,3.1375358166189113,8,10,2,2568.036614,4583.0
6078,10795,WHO_C_2024,4.303724928366762,8,11,3,8827.829934000001,6831.0
6079,10795,WHO_D_2024,4.131805157593123,8,11,3,7494.096214,6493.0
6080,10795,WHO_E_2024,4.214899713467048,8,11,3,6972.09652,6461.0
6081,10795,WHO_F_2024,4.212034383954155,8,11,3,7537.846855,6674.0
6082,10795,WHO_G_2024,4.25214899713467,8,11,3,8530.418799,6994.0
6083,10795,WHO_H_2024,4.111747851002866,8,11,3,7795.293728000001,7318.0
6084,10795,WHO_I_2024,3.303724928366762,8,10,2,8793.363716,6440.0
6085,10795,WHO_J_2024,4.088825214899714,8,11,3,8363.818778,6849.0
6086,10795,WHO_K_2024,4.269340974212034,8,11,3,8106.216443,6492.0
6087,10795,WHO_L_2024,4.260744985673353,8,11,3,8870.180245,6663.0
6088,10795,WHO_M_2024,4.255014326647564,8,11,3,8058.938765000001,6995.0
6089,10795,WHO_N_2024,4.111747851002866,8,11,3,8515.947638000001,6932.0
6090,10795,WHO_O_2024,4.0945558739255015,8,11,3,7693.917655,6285.0
6091,10795,WHO_P_2024,4.226361031518625,8,11,3,7954.113513,7378.0
6092,10795,WHO_Q_2024,4.169054441260744,8,11,3,8164.230735,6849.0
6093,10795,WHO_R_2024,4.034383954154728,8,11,3,7748.145621000001,6886.0
6094,10795,WHO_S2_2024,4.223495702005731,8,11,3,8172.918670000001,7808.0
6095,10795,WHO_S_2024,4.0945558739255015,8,11,3,3866.733361,6243.0
6096,10795,WHO_T_2024,5.30945558739255,8,12,4,7859.6359170000005,6690.0
6097,10795,WHO_U_2024,4.2206303724928365,8,11,3,8073.150603,8332.0
6098,10795,WHO_V_2024,4.286532951289399,8,11,3,7842.3639140000005,6934.0
6099,10795,WHO_W_2024,4.194842406876791,8,11,3,8158.1103760000005,6641.0
6100,10795,WHO_X_2024,4.25214899713467,8,11,3,8168.613646,6736.0
6101,10795,WHO_Y_2024,3.194842406876791,8,10,2,7758.519317,7361.0
6102,10795,WHO_Z_2024,4.186246418338109,8,11,3,8196.129618,6781.0
6103,10795,WHO_alpha_2024,4.426934097421204,8,11,3,7899.5743330000005,7260.0
6104,10795,WHO_beta_2024,4.051575931232092,8,11,3,8541.959523000001,6635.0
6105,1081168,10814,2.6017191977077365,10,9,1,7788.524959,7387.0
6106,1081168,10819,4.974212034383954,10,6,4,8034.482852,7891.0
6107,1081168,1123850,2.810888252148997,10,11,1,4510.804387,5593.0
6108,1081168,1130991,1.9255014326647562,10,11,1,153.52927799999998,877.0
6109,1081168,1145734,2.8538681948424074,10,11,1,3143.097089,5036.0
6110,1081168,2004S05-027,1.7134670487106016,10,10,0,4525.12,5669.0
6111,1081168,2010C02-038,2.713467048710602,10,11,1,2944.779819,4811.0
6112,1081168,2014E02-242,1.9484240687679082,10,10,0,5999.027049,5401.0
6113,1081168,2016E02-233,2.707736389684814,10,11,1,703.745015,2981.0
6114,1081168,20181204,1.5931232091690546,10,10,0,6133.442997,6426.0
6115,1081168,2018C07-301,2.160458452722063,10,10,0,2744.31001,4921.0
6116,1081168,2018S05-288,1.8395415472779368,10,10,0,3903.6634990000002,5520.0
6117,1081168,2020C08-294,2.693409742120344,10,9,1,4150.762641,5583.0
6118,1081168,2020N07-265,2.9169054441260744,10,11,1,3988.389876,5706.0
6119,1081168,2020N08-318,1.9971346704871058,10,10,0,2764.69413,4763.0
6120,1081168,2020S05-258,2.7564469914040117,10,11,1,4299.960955,5613.0
6121,1081168,2022NG-0032,2.6045845272206307,10,11,1,1201.574116,3392.0
6122,1081168,2022NG-0076,2.467048710601719,10,9,1,2698.899555,5127.0
6123,1081168,25818_3#234,2.5873925501432664,10,11,1,6540.03623,6250.0
6124,1081168,9035,2.7736389684813756,10,11,1,598.1936430000001,3093.0
6125,1081168,9071,2.5616045845272204,10,9,1,7775.94696,7343.0
6126,1081168,9112,1.32378223495702,10,10,0,567.721192,2535.0
6127,1081168,9126,2.5157593123209168,10,9,1,7783.052883,7439.0
6128,1081168,9343,2.475644699140401,10,9,1,7760.282838,7363.0
6129,1081168,9399,2.481375358166189,10,9,1,7765.469634,7382.0
6130,1081168,9431,3.3323782234957022,10,8,2,8028.466165,7938.0
6131,1081168,9460,1.879656160458453,10,10,0,8024.80947,7916.0
6132,1081168,9464,1.8710601719197708,10,10,0,8020.841569,7943.0
6133,1081168,96MB,3.5386819484240686,10,8,2,3918.757083,4981.0
6134,1081168,AT159,2.2664756446991405,10,9,1,2936.662448,5171.0
6135,1081168,ATCC49226,1.6733524355300862,10,10,0,5326.013799,6555.0
6136,1081168,AUNG1065,2.845272206303725,10,11,1,7101.170268,6815.0
6137,1081168,AUNG1251,1.8624641833810889,10,10,0,3931.95749,5342.0
6138,1081168,AUNG1291,2.713467048710602,10,11,1,671.5090720000001,2859.0
6139,1081168,AUSMDU00010541,1.6131805157593124,10,10,0,2724.5741689999995,5015.0
6140,1081168,BJ16148,2.7936962750716337,10,11,1,4377.114614,5462.0
6141,1081168,CCC010,2.9426934097421205,10,11,1,5903.5121340000005,5518.0
6142,1081168,CCC012,2.7220630372492836,10,11,1,5820.575202,5898.0
6143,1081168,CCC013,2.7392550143266474,10,11,1,6047.212416,5339.0
6144,1081168,CCC014,1.8853868194842407,10,10,0,3878.403781,5465.0
6145,1081168,CCC015,1.859598853868195,10,10,0,3886.209915,5507.0
6146,1081168,CCC016,2.7765042979942693,10,11,1,5753.821089,5746.0
6147,1081168,CCC017,2.8767908309455588,10,11,1,3878.351913,5453.0
6148,1081168,CCC020,2.799426934097421,10,11,1,6317.315076,6189.0
6149,1081168,CCC028,2.510028653295129,10,11,1,2626.050945,4841.0
6150,1081168,CCC033,2.7106017191977076,10,11,1,6092.7265879999995,5340.0
6151,1081168,CCC048,2.747851002865329,10,11,1,2973.255314,4937.0
6152,1081168,CT213,2.9283667621776504,10,11,1,5676.745226999999,6139.0
6153,1081168,CT530,1.9369627507163323,10,10,0,6046.045391,5376.0
6154,1081168,CT532,2.9541547277936964,10,11,1,5816.373890000001,6017.0
6155,1081168,CT602,2.830945558739255,10,11,1,5885.591737000001,5716.0
6156,1081168,DDD001,1.8796561604584525,10,10,0,3909.602384,5327.0
6157,1081168,DDD029,2.8166189111747855,10,11,1,3181.220056,4954.0
6158,1081168,DDD031,3.0085959885386817,10,11,1,5886.058548999999,5629.0
6159,1081168,DDD034,2.8166189111747855,10,11,1,3181.4275279999997,4848.0
6160,1081168,DDD038,3.469914040114613,10,8,2,3181.220056,5008.0
6161,1081168,DDD046,2.2865329512893986,10,9,1,4326.569111,5500.0
6162,1081168,EEE004,2.9140401146131807,10,11,1,4384.013059,5294.0
6163,1081168,EEE013,2.8022922636103154,10,11,1,3008.292149,4604.0
6164,1081168,EEE014,1.8825214899713467,10,10,0,3983.021533,5521.0
6165,1081168,EEE015,2.859598853868195,10,11,1,3123.983735,4710.0
6166,1081168,EEE016,2.773638968481375,10,11,1,663.599183,2723.0
6167,1081168,EEE018,2.541547277936963,10,11,1,5849.647223,5330.0
6168,1081168,EEE019,2.8395415472779373,10,11,1,5746.844854,6123.0
6169,1081168,EEE020,2.736389684813753,10,11,1,1782.8328139999999,3951.0
6170,1081168,EEE021,2.63323782234957,10,11,1,2668.193661,4515.0
6171,1081168,EEE023,2.6905444126074496,10,11,1,5847.52063,5337.0
6172,1081168,EEE026,1.959885386819484,10,10,0,5780.5331160000005,5115.0
6173,1081168,EEE029,2.7621776504297997,10,11,1,5742.695408,5197.0
6174,1081168,EEE030,2.378223495702006,10,11,1,5835.694727,5249.0
6175,1081168,EEE034,2.922636103151862,10,11,1,4355.096622,5401.0
6176,1081168,EEE035,2.9255014326647566,10,11,1,1655.05602,3745.0
6177,1081168,EEE037,3.4240687679083095,10,8,2,2736.114865,4582.0
6178,1081168,FA1090,2.8767908309455588,10,11,1,7833.027668,6984.0
6179,1081168,FA19,2.7908309455587395,10,9,1,7263.802325000001,6930.0
6180,1081168,FA6140,4.114613180515759,10,7,3,4939.182255,6123.0
6181,1081168,FDAARGOS_204,3.0945558739255015,10,11,1,6577.718403,7194.0
6182,1081168,FDAARGOS_205,2.945558739255014,10,11,1,5651.6152839999995,6587.0
6183,1081168,FDAARGOS_207,2.736389684813753,10,11,1,6487.545856000001,6654.0
6184,1081168,FFF004,2.825214899713467,10,11,1,3184.306217,4456.0
6185,1081168,FFF005,1.6246418338108881,10,10,0,3184.721157,4605.0
6186,1081168,FFF007,1.968481375358166,10,10,0,5187.733722,5396.0
6187,1081168,FFF012,6.544412607449857,10,4,6,4388.396,4758.0
6188,1081168,FFF017,5.934097421203438,10,5,5,5159.854572,5790.0
6189,1081168,FFF024,2.7048710601719197,10,11,1,5097.094402000001,5113.0
6190,1081168,FFF026,2.7048710601719197,10,11,1,6713.690204,6341.0
6191,1081168,FFF038,1.9484240687679084,10,10,0,5748.0897110000005,6353.0
6192,1081168,FFF044,2.833810888252149,10,11,1,4569.64864,5383.0
6193,1081168,FFF047,2.532951289398281,10,9,1,6914.160115000001,6663.0
6194,1081168,FQ01,2.9914040114613183,10,11,1,7095.049793,7329.0
6195,1081168,FQ02,2.7507163323782238,10,11,1,2625.9731439999996,4889.0
6196,1081168,FQ04,1.8166189111747852,10,10,0,5086.331789,5615.0
6197,1081168,FQ20,1.936962750716332,10,10,0,8438.067847,7584.0
6198,1081168,FQ35,2.865329512893983,10,11,1,8439.986963,7429.0
6199,1081168,FQ36,1.8452722063037252,10,10,0,5215.1200260000005,5698.0
6200,1081168,FQ48,1.0573065902578798,10,10,0,130.811095,1266.0
6201,1081168,FQ82,1.8022922636103154,10,10,0,5078.5256549999995,5370.0
6202,1081168,FQ84,1.7535816618911175,10,10,0,5069.0597450000005,5387.0
6203,1081168,GCGS0245,2.2378223495702003,10,10,0,5830.507847999999,6677.0
6204,1081168,GCGS0276,2.7220630372492836,10,11,1,2506.469276,4388.0
6205,1081168,GCGS0306,2.621776504297994,10,11,1,2864.9549669999997,4328.0
6206,1081168,GCGS0313,2.98567335243553,10,11,1,6755.392109,7092.0
6207,1081168,GCGS0339,2.3868194842406876,10,11,1,2925.796169,4522.0
6208,1081168,GCGS0373,1.8338108882521489,10,10,0,6919.554402,7283.0
6209,1081168,GCGS0423,7.418338108882521,10,3,7,6774.713001,6777.0
6210,1081168,GCGS0431,2.925501432664756,10,11,1,7064.369739,7073.0
6211,1081168,GCGS0457,2.9140401146131807,10,11,1,3151.681224,4908.0
6212,1081168,GCGS0769,2.819484240687679,10,11,1,5684.888508,6500.0
6213,1081168,GCGS0834,1.3810888252148996,10,9,1,84.44110599999999,881.0
6214,1081168,GCGS0864,0.9541547277936963,10,10,0,138.461625,707.0
6215,1081168,GCGS1013,1.707736389684814,10,10,0,3110.8351709999997,4664.0
6216,1081168,GCGS1014,2.7650429799426934,10,11,1,3111.613186,4756.0
6217,1081168,GCGS1095,2.673352435530086,10,11,1,3100.305963,4655.0
6218,1081168,GGG022,1.8882521489971344,10,10,0,3104.06644,4707.0
6219,1081168,GGG031,6.656160458452722,10,4,6,4595.193653,5207.0
6220,1081168,H035,2.736389684813753,10,11,1,2633.571831,4393.0
6221,1081168,HHH023,1.7650429799426934,10,10,0,5866.193128000001,6353.0
6222,1081168,HHH030,6.395415472779369,10,4,6,2830.7998469999998,4907.0
6223,1081168,HHH042,9.126074498567334,10,1,9,4982.855138,5191.0
6224,1081168,JJJ010,2.6017191977077365,10,9,1,5401.559559,5182.0
6225,1081168,JJJ020,4.871060171919771,10,6,4,2870.8679540000003,4516.0
6226,1081168,JJJ025,3.1146131805157595,10,11,1,6015.028356000001,5672.0
6227,1081168,NCTC8375,2.0,10,10,0,6654.690479,7064.0
6228,1081168,NG196,2.627507163323782,10,11,1,5521.115254,6093.0
6229,1081168,NG250,3.077363896848137,10,11,1,5589.036470999999,6054.0
6230,1081168,NG251,2.810888252148997,10,11,1,5432.3691149999995,6037.0
6231,1081168,NG290,2.693409742120344,10,11,1,5459.677617,5917.0
6232,1081168,Ng_118,3.031518624641834,10,11,1,5686.366766,6069.0
6233,1081168,Ng_188,2.896848137535817,10,11,1,5577.392093,6082.0
6234,1081168,RIVM0610,0.7707736389684813,10,10,0,108.507855,558.0
6235,1081168,RIVM0640,0.3810888252148996,10,10,0,65.872361,372.0
6236,1081168,SAMEA116302675,2.7679083094555876,10,11,1,6095.060676,6276.0
6237,1081168,SAMEA116302676,2.7707736389684814,10,11,1,6095.060676,6257.0
6238,1081168,SE690,1.6017191977077363,10,10,0,6075.97327,6221.0
6239,1081168,SRR5827236,2.530085959885387,10,11,1,3065.0098909999997,4624.0
6240,1081168,SRR5827322,2.495702005730659,10,11,1,5243.206593000001,5650.0
6241,1081168,SRRSH203,2.8567335243553007,10,11,1,4500.223309999999,5617.0
6242,1081168,SRRSH204,2.8510028653295127,10,11,1,4500.223309999999,5630.0
6243,1081168,SRRSH205,2.859598853868195,10,11,1,4500.197376,5606.0
6244,1081168,SRRSH207,2.7507163323782233,10,11,1,4416.456491,5512.0
6245,1081168,SRRSH214,2.8624641833810887,10,11,1,4490.938937999999,5540.0
6246,1081168,SRRSH229,2.8567335243553007,10,11,1,4500.223309999999,5630.0
6247,1081168,SRRSH240,2.7507163323782233,10,11,1,4416.456491,5534.0
6248,1081168,SS3160,2.022922636103152,10,10,0,4386.476789,5634.0
6249,1081168,TFG-A2,1.8767908309455588,10,10,0,5192.998324,5756.0
6250,1081168,TFG-B2,3.2492836676217767,10,8,2,5195.617662000001,5738.0
6251,1081168,TH1713,1.9054441260744983,10,10,0,5802.784482,6075.0
6252,1081168,TH2288,2.9025787965616043,10,11,1,5808.204688,6123.0
6253,1081168,TUM15748,2.8137535816618913,10,11,1,7100.703456,6738.0
6254,1081168,TUM16691,2.770773638968481,10,11,1,2624.858009,4309.0
6255,1081168,UMASS-DGI_1,4.088825214899714,10,7,3,7834.505939,6570.0
6256,1081168,UMASS-DGI_26,3.0143266475644697,10,11,1,7173.889032,6906.0
6257,1081168,UMASS-DGI_36,1.9426934097421205,10,10,0,7616.6344070000005,7108.0
6258,1081168,UMASS-DGI_40,1.8739255014326646,10,10,0,7594.434903,7100.0
