,id_A,id_B,strain_A,strain_B,opa_gene_num_A,opa_gene_num_B,distance
2995,CCC014_opa_2,CCC014_opa_5,CCC014,CCC014,2,5,0.22349570200573066
2996,CCC014_opa_2,CCC014_opa_6,CCC014,CCC014,2,6,0.21489971346704873
2997,CCC014_opa_2,CCC014_opa_8,CCC014,CCC014,2,8,0.2435530085959885
2998,CCC014_opa_2,CCC014_opa_9,CCC014,CCC014,2,9,0.19770773638968486
2999,CCC014_opa_2,CCC014_opa_10,CCC014,CCC014,2,10,0.20057306590257884
3000,CCC014_opa_2,CCC014_opa_11,CCC014,CCC014,2,11,0.2292263610315186
3001,CCC014_opa_3,CCC014_opa_4,CCC014,CCC014,3,4,0.16332378223495703
3002,CCC014_opa_3,CCC014_opa_5,CCC014,CCC014,3,5,0.11747851002865328
3003,CCC014_opa_3,CCC014_opa_6,CCC014,CCC014,3,6,0.24068767908309452
3004,CCC014_opa_3,CCC014_opa_8,CCC014,CCC014,3,8,0.002865329512893977
3005,CCC014_opa_3,CCC014_opa_9,CCC014,CCC014,3,9,0.15759312320916907
3006,CCC014_opa_3,CCC014_opa_10,CCC014,CCC014,3,10,0.20916905444126077
3007,CCC014_opa_3,CCC014_opa_11,CCC014,CCC014,3,11,0.2435530085959885
3008,CCC014_opa_4,CCC014_opa_5,CCC014,CCC014,4,5,0.1547277936962751
3009,CCC014_opa_4,CCC014_opa_6,CCC014,CCC014,4,6,0.2693409742120344
3010,CCC014_opa_4,CCC014_opa_8,CCC014,CCC014,4,8,0.16045845272206305
3011,CCC014_opa_4,CCC014_opa_9,CCC014,CCC014,4,9,0.166189111747851
3012,CCC014_opa_4,CCC014_opa_10,CCC014,CCC014,4,10,0.2693409742120344
3013,CCC014_opa_4,CCC014_opa_11,CCC014,CCC014,4,11,0.2693409742120344
3014,CCC014_opa_5,CCC014_opa_6,CCC014,CCC014,5,6,0.2320916905444126
3015,CCC014_opa_5,CCC014_opa_8,CCC014,CCC014,5,8,0.12034383954154726
3016,CCC014_opa_5,CCC014_opa_9,CCC014,CCC014,5,9,0.15759312320916907
3017,CCC014_opa_5,CCC014_opa_10,CCC014,CCC014,5,10,0.2435530085959885
3018,CCC014_opa_5,CCC014_opa_11,CCC014,CCC014,5,11,0.22349570200573066
3019,CCC014_opa_6,CCC014_opa_8,CCC014,CCC014,6,8,0.23782234957020054
3020,CCC014_opa_6,CCC014_opa_9,CCC014,CCC014,6,9,0.2808022922636103
3021,CCC014_opa_6,CCC014_opa_10,CCC014,CCC014,6,10,0.09169054441260749
3022,CCC014_opa_6,CCC014_opa_11,CCC014,CCC014,6,11,0.14613180515759316
3023,CCC014_opa_8,CCC014_opa_9,CCC014,CCC014,8,9,0.16045845272206305
3024,CCC014_opa_8,CCC014_opa_10,CCC014,CCC014,8,10,0.2063037249283668
3025,CCC014_opa_8,CCC014_opa_11,CCC014,CCC014,8,11,0.24068767908309452
3026,CCC014_opa_9,CCC014_opa_10,CCC014,CCC014,9,10,0.2693409742120344
3027,CCC014_opa_9,CCC014_opa_11,CCC014,CCC014,9,11,0.2664756446991404
3028,CCC014_opa_10,CCC014_opa_11,CCC014,CCC014,10,11,0.16905444126074498
3029,CCC015_opa_1,CCC015_opa_2,CCC015,CCC015,1,2,0.1289398280802292
3030,CCC015_opa_1,CCC015_opa_3,CCC015,CCC015,1,3,0.18911174785100282
3031,CCC015_opa_1,CCC015_opa_4,CCC015,CCC015,1,4,0.24068767908309452
3032,CCC015_opa_1,CCC015_opa_5,CCC015,CCC015,1,5,0.20057306590257884
3033,CCC015_opa_1,CCC015_opa_6,CCC015,CCC015,1,6,0.18338108882521487
3034,CCC015_opa_1,CCC015_opa_7,CCC015,CCC015,1,7,0.24068767908309452
3035,CCC015_opa_1,CCC015_opa_8,CCC015,CCC015,1,8,0.1919770773638968
3036,CCC015_opa_1,CCC015_opa_9,CCC015,CCC015,1,9,0.23495702005730656
3037,CCC015_opa_1,CCC015_opa_11,CCC015,CCC015,1,11,0.2063037249283668
3038,CCC015_opa_2,CCC015_opa_3,CCC015,CCC015,2,3,0.24068767908309452
3039,CCC015_opa_2,CCC015_opa_4,CCC015,CCC015,2,4,0.23782234957020054
3040,CCC015_opa_2,CCC015_opa_5,CCC015,CCC015,2,5,0.22349570200573066
3041,CCC015_opa_2,CCC015_opa_6,CCC015,CCC015,2,6,0.21489971346704873
3042,CCC015_opa_2,CCC015_opa_7,CCC015,CCC015,2,7,0.2550143266475645
3043,CCC015_opa_2,CCC015_opa_8,CCC015,CCC015,2,8,0.2435530085959885
3044,CCC015_opa_2,CCC015_opa_9,CCC015,CCC015,2,9,0.19770773638968486
3045,CCC015_opa_2,CCC015_opa_11,CCC015,CCC015,2,11,0.2292263610315186
3046,CCC015_opa_3,CCC015_opa_4,CCC015,CCC015,3,4,0.16332378223495703
3047,CCC015_opa_3,CCC015_opa_5,CCC015,CCC015,3,5,0.11747851002865328
3048,CCC015_opa_3,CCC015_opa_6,CCC015,CCC015,3,6,0.24068767908309452
3049,CCC015_opa_3,CCC015_opa_7,CCC015,CCC015,3,7,0.23782234957020054
3050,CCC015_opa_3,CCC015_opa_8,CCC015,CCC015,3,8,0.002865329512893977
3051,CCC015_opa_3,CCC015_opa_9,CCC015,CCC015,3,9,0.15759312320916907
3052,CCC015_opa_3,CCC015_opa_11,CCC015,CCC015,3,11,0.2435530085959885
3053,CCC015_opa_4,CCC015_opa_5,CCC015,CCC015,4,5,0.1547277936962751
3054,CCC015_opa_4,CCC015_opa_6,CCC015,CCC015,4,6,0.2693409742120344
3055,CCC015_opa_4,CCC015_opa_7,CCC015,CCC015,4,7,0.27507163323782235
3056,CCC015_opa_4,CCC015_opa_8,CCC015,CCC015,4,8,0.16045845272206305
3057,CCC015_opa_4,CCC015_opa_9,CCC015,CCC015,4,9,0.166189111747851
3058,CCC015_opa_4,CCC015_opa_11,CCC015,CCC015,4,11,0.2693409742120344
3059,CCC015_opa_5,CCC015_opa_6,CCC015,CCC015,5,6,0.2320916905444126
3060,CCC015_opa_5,CCC015_opa_7,CCC015,CCC015,5,7,0.23782234957020054
3061,CCC015_opa_5,CCC015_opa_8,CCC015,CCC015,5,8,0.12034383954154726
3062,CCC015_opa_5,CCC015_opa_9,CCC015,CCC015,5,9,0.15759312320916907
3063,CCC015_opa_5,CCC015_opa_11,CCC015,CCC015,5,11,0.22349570200573066
3064,CCC015_opa_6,CCC015_opa_7,CCC015,CCC015,6,7,0.2951289398280802
3065,CCC015_opa_6,CCC015_opa_8,CCC015,CCC015,6,8,0.23782234957020054
3066,CCC015_opa_6,CCC015_opa_9,CCC015,CCC015,6,9,0.2808022922636103
3067,CCC015_opa_6,CCC015_opa_11,CCC015,CCC015,6,11,0.14613180515759316
3068,CCC015_opa_7,CCC015_opa_8,CCC015,CCC015,7,8,0.24068767908309452
3069,CCC015_opa_7,CCC015_opa_9,CCC015,CCC015,7,9,0.24641833810888247
3070,CCC015_opa_7,CCC015_opa_11,CCC015,CCC015,7,11,0.29799426934097417
3071,CCC015_opa_8,CCC015_opa_9,CCC015,CCC015,8,9,0.16045845272206305
3072,CCC015_opa_8,CCC015_opa_11,CCC015,CCC015,8,11,0.24068767908309452
3073,CCC015_opa_9,CCC015_opa_11,CCC015,CCC015,9,11,0.2664756446991404
3074,CCC016_opa_1,CCC016_opa_2,CCC016,CCC016,1,2,0.18911174785100282
3075,CCC016_opa_1,CCC016_opa_3,CCC016,CCC016,1,3,0.1919770773638968
3076,CCC016_opa_1,CCC016_opa_4,CCC016,CCC016,1,4,0.18911174785100282
3077,CCC016_opa_1,CCC016_opa_5,CCC016,CCC016,1,5,0.14613180515759316
3078,CCC016_opa_1,CCC016_opa_6,CCC016,CCC016,1,6,0.1919770773638968
3079,CCC016_opa_1,CCC016_opa_7,CCC016,CCC016,1,7,0.22349570200573066
3080,CCC016_opa_1,CCC016_opa_8,CCC016,CCC016,1,8,0.005730659025787954
3081,CCC016_opa_1,CCC016_opa_9,CCC016,CCC016,1,9,0.23495702005730656
3082,CCC016_opa_1,CCC016_opa_10,CCC016,CCC016,1,10,0.19484240687679089
3083,CCC016_opa_1,CCC016_opa_11,CCC016,CCC016,1,11,0.2550143266475645
3084,CCC016_opa_2,CCC016_opa_3,CCC016,CCC016,2,3,0.2177650429799427
3085,CCC016_opa_2,CCC016_opa_4,CCC016,CCC016,2,4,0.0
3086,CCC016_opa_2,CCC016_opa_5,CCC016,CCC016,2,5,0.21203438395415475
3087,CCC016_opa_2,CCC016_opa_6,CCC016,CCC016,2,6,0.2177650429799427
3088,CCC016_opa_2,CCC016_opa_7,CCC016,CCC016,2,7,0.2693409742120344
3089,CCC016_opa_2,CCC016_opa_8,CCC016,CCC016,2,8,0.19484240687679089
3090,CCC016_opa_2,CCC016_opa_9,CCC016,CCC016,2,9,0.2808022922636103
3091,CCC016_opa_2,CCC016_opa_10,CCC016,CCC016,2,10,0.2320916905444126
3092,CCC016_opa_2,CCC016_opa_11,CCC016,CCC016,2,11,0.1776504297994269
3093,CCC016_opa_3,CCC016_opa_4,CCC016,CCC016,3,4,0.2177650429799427
3094,CCC016_opa_3,CCC016_opa_5,CCC016,CCC016,3,5,0.19770773638968486
3095,CCC016_opa_3,CCC016_opa_6,CCC016,CCC016,3,6,0.005730659025787954
3096,CCC016_opa_3,CCC016_opa_7,CCC016,CCC016,3,7,0.20916905444126077
3097,CCC016_opa_3,CCC016_opa_8,CCC016,CCC016,3,8,0.19770773638968486
3098,CCC016_opa_3,CCC016_opa_9,CCC016,CCC016,3,9,0.17478510028653294
3099,CCC016_opa_3,CCC016_opa_10,CCC016,CCC016,3,10,0.25214899713467054
3100,CCC016_opa_3,CCC016_opa_11,CCC016,CCC016,3,11,0.2063037249283668
3101,CCC016_opa_4,CCC016_opa_5,CCC016,CCC016,4,5,0.21203438395415475
3102,CCC016_opa_4,CCC016_opa_6,CCC016,CCC016,4,6,0.2177650429799427
3103,CCC016_opa_4,CCC016_opa_7,CCC016,CCC016,4,7,0.2693409742120344
3104,CCC016_opa_4,CCC016_opa_8,CCC016,CCC016,4,8,0.19484240687679089
3105,CCC016_opa_4,CCC016_opa_9,CCC016,CCC016,4,9,0.2808022922636103
3106,CCC016_opa_4,CCC016_opa_10,CCC016,CCC016,4,10,0.2320916905444126
3107,CCC016_opa_4,CCC016_opa_11,CCC016,CCC016,4,11,0.1776504297994269
3108,CCC016_opa_5,CCC016_opa_6,CCC016,CCC016,5,6,0.19770773638968486
3109,CCC016_opa_5,CCC016_opa_7,CCC016,CCC016,5,7,0.1919770773638968
3110,CCC016_opa_5,CCC016_opa_8,CCC016,CCC016,5,8,0.14613180515759316
3111,CCC016_opa_5,CCC016_opa_9,CCC016,CCC016,5,9,0.24928366762177645
3112,CCC016_opa_5,CCC016_opa_10,CCC016,CCC016,5,10,0.2177650429799427
3113,CCC016_opa_5,CCC016_opa_11,CCC016,CCC016,5,11,0.2320916905444126
3114,CCC016_opa_6,CCC016_opa_7,CCC016,CCC016,6,7,0.20343839541547282
3115,CCC016_opa_6,CCC016_opa_8,CCC016,CCC016,6,8,0.19770773638968486
3116,CCC016_opa_6,CCC016_opa_9,CCC016,CCC016,6,9,0.1805157593123209
3117,CCC016_opa_6,CCC016_opa_10,CCC016,CCC016,6,10,0.25214899713467054
3118,CCC016_opa_6,CCC016_opa_11,CCC016,CCC016,6,11,0.20057306590257884
3119,CCC016_opa_7,CCC016_opa_8,CCC016,CCC016,7,8,0.2177650429799427
3120,CCC016_opa_7,CCC016_opa_9,CCC016,CCC016,7,9,0.2578796561604585
3121,CCC016_opa_7,CCC016_opa_10,CCC016,CCC016,7,10,0.2808022922636103
3122,CCC016_opa_7,CCC016_opa_11,CCC016,CCC016,7,11,0.14899713467048714
3123,CCC016_opa_8,CCC016_opa_9,CCC016,CCC016,8,9,0.23495702005730656
3124,CCC016_opa_8,CCC016_opa_10,CCC016,CCC016,8,10,0.19484240687679089
3125,CCC016_opa_8,CCC016_opa_11,CCC016,CCC016,8,11,0.26074498567335247
3126,CCC016_opa_9,CCC016_opa_10,CCC016,CCC016,9,10,0.21489971346704873
3127,CCC016_opa_9,CCC016_opa_11,CCC016,CCC016,9,11,0.24928366762177645
3128,CCC016_opa_10,CCC016_opa_11,CCC016,CCC016,10,11,0.28939828080229224
3129,CCC017_opa_1,CCC017_opa_2,CCC017,CCC017,1,2,0.1289398280802292
3130,CCC017_opa_1,CCC017_opa_3,CCC017,CCC017,1,3,0.18911174785100282
3131,CCC017_opa_1,CCC017_opa_4,CCC017,CCC017,1,4,0.24068767908309452
3132,CCC017_opa_1,CCC017_opa_5,CCC017,CCC017,1,5,0.20057306590257884
3133,CCC017_opa_1,CCC017_opa_6,CCC017,CCC017,1,6,0.18338108882521487
3134,CCC017_opa_1,CCC017_opa_7,CCC017,CCC017,1,7,0.23782234957020054
3135,CCC017_opa_1,CCC017_opa_8,CCC017,CCC017,1,8,0.1919770773638968
3136,CCC017_opa_1,CCC017_opa_9,CCC017,CCC017,1,9,0.23495702005730656
3137,CCC017_opa_1,CCC017_opa_10,CCC017,CCC017,1,10,0.18338108882521487
3138,CCC017_opa_1,CCC017_opa_11,CCC017,CCC017,1,11,0.2063037249283668
3139,CCC017_opa_2,CCC017_opa_3,CCC017,CCC017,2,3,0.24068767908309452
3140,CCC017_opa_2,CCC017_opa_4,CCC017,CCC017,2,4,0.23782234957020054
3141,CCC017_opa_2,CCC017_opa_5,CCC017,CCC017,2,5,0.22349570200573066
3142,CCC017_opa_2,CCC017_opa_6,CCC017,CCC017,2,6,0.21489971346704873
3143,CCC017_opa_2,CCC017_opa_7,CCC017,CCC017,2,7,0.20916905444126077
3144,CCC017_opa_2,CCC017_opa_8,CCC017,CCC017,2,8,0.2435530085959885
3145,CCC017_opa_2,CCC017_opa_9,CCC017,CCC017,2,9,0.19770773638968486
3146,CCC017_opa_2,CCC017_opa_10,CCC017,CCC017,2,10,0.21489971346704873
3147,CCC017_opa_2,CCC017_opa_11,CCC017,CCC017,2,11,0.2292263610315186
3148,CCC017_opa_3,CCC017_opa_4,CCC017,CCC017,3,4,0.16332378223495703
3149,CCC017_opa_3,CCC017_opa_5,CCC017,CCC017,3,5,0.11747851002865328
3150,CCC017_opa_3,CCC017_opa_6,CCC017,CCC017,3,6,0.24068767908309452
3151,CCC017_opa_3,CCC017_opa_7,CCC017,CCC017,3,7,0.16332378223495703
3152,CCC017_opa_3,CCC017_opa_8,CCC017,CCC017,3,8,0.002865329512893977
3153,CCC017_opa_3,CCC017_opa_9,CCC017,CCC017,3,9,0.15759312320916907
3154,CCC017_opa_3,CCC017_opa_10,CCC017,CCC017,3,10,0.24068767908309452
3155,CCC017_opa_3,CCC017_opa_11,CCC017,CCC017,3,11,0.2435530085959885
3156,CCC017_opa_4,CCC017_opa_5,CCC017,CCC017,4,5,0.1547277936962751
3157,CCC017_opa_4,CCC017_opa_6,CCC017,CCC017,4,6,0.2693409742120344
3158,CCC017_opa_4,CCC017_opa_7,CCC017,CCC017,4,7,0.16332378223495703
3159,CCC017_opa_4,CCC017_opa_8,CCC017,CCC017,4,8,0.16045845272206305
3160,CCC017_opa_4,CCC017_opa_9,CCC017,CCC017,4,9,0.166189111747851
3161,CCC017_opa_4,CCC017_opa_10,CCC017,CCC017,4,10,0.2693409742120344
3162,CCC017_opa_4,CCC017_opa_11,CCC017,CCC017,4,11,0.2693409742120344
3163,CCC017_opa_5,CCC017_opa_6,CCC017,CCC017,5,6,0.2320916905444126
3164,CCC017_opa_5,CCC017_opa_7,CCC017,CCC017,5,7,0.166189111747851
3165,CCC017_opa_5,CCC017_opa_8,CCC017,CCC017,5,8,0.12034383954154726
3166,CCC017_opa_5,CCC017_opa_9,CCC017,CCC017,5,9,0.15759312320916907
3167,CCC017_opa_5,CCC017_opa_10,CCC017,CCC017,5,10,0.2320916905444126
3168,CCC017_opa_5,CCC017_opa_11,CCC017,CCC017,5,11,0.22349570200573066
3169,CCC017_opa_6,CCC017_opa_7,CCC017,CCC017,6,7,0.27507163323782235
3170,CCC017_opa_6,CCC017_opa_8,CCC017,CCC017,6,8,0.23782234957020054
3171,CCC017_opa_6,CCC017_opa_9,CCC017,CCC017,6,9,0.2808022922636103
3172,CCC017_opa_6,CCC017_opa_10,CCC017,CCC017,6,10,0.0
3173,CCC017_opa_6,CCC017_opa_11,CCC017,CCC017,6,11,0.14613180515759316
3174,CCC017_opa_7,CCC017_opa_8,CCC017,CCC017,7,8,0.16045845272206305
3175,CCC017_opa_7,CCC017_opa_9,CCC017,CCC017,7,9,0.014326647564469885
3176,CCC017_opa_7,CCC017_opa_10,CCC017,CCC017,7,10,0.27507163323782235
3177,CCC017_opa_7,CCC017_opa_11,CCC017,CCC017,7,11,0.2693409742120344
3178,CCC017_opa_8,CCC017_opa_9,CCC017,CCC017,8,9,0.16045845272206305
3179,CCC017_opa_8,CCC017_opa_10,CCC017,CCC017,8,10,0.23782234957020054
3180,CCC017_opa_8,CCC017_opa_11,CCC017,CCC017,8,11,0.24068767908309452
3181,CCC017_opa_9,CCC017_opa_10,CCC017,CCC017,9,10,0.2808022922636103
3182,CCC017_opa_9,CCC017_opa_11,CCC017,CCC017,9,11,0.2664756446991404
3183,CCC017_opa_10,CCC017_opa_11,CCC017,CCC017,10,11,0.14613180515759316
3184,CCC020_opa_1,CCC020_opa_2,CCC020,CCC020,1,2,0.26361031518624645
3185,CCC020_opa_1,CCC020_opa_3,CCC020,CCC020,1,3,0.24928366762177645
3186,CCC020_opa_1,CCC020_opa_4,CCC020,CCC020,1,4,0.2664756446991404
3187,CCC020_opa_1,CCC020_opa_5,CCC020,CCC020,1,5,0.24641833810888247
3188,CCC020_opa_1,CCC020_opa_6,CCC020,CCC020,1,6,0.2808022922636103
3189,CCC020_opa_1,CCC020_opa_7,CCC020,CCC020,1,7,0.22636103151862463
3190,CCC020_opa_1,CCC020_opa_8,CCC020,CCC020,1,8,0.2808022922636103
3191,CCC020_opa_1,CCC020_opa_9,CCC020,CCC020,1,9,0.22636103151862463
3192,CCC020_opa_1,CCC020_opa_10,CCC020,CCC020,1,10,0.2808022922636103
3193,CCC020_opa_1,CCC020_opa_11,CCC020,CCC020,1,11,0.2808022922636103
3194,CCC020_opa_2,CCC020_opa_3,CCC020,CCC020,2,3,0.21203438395415475
3195,CCC020_opa_2,CCC020_opa_4,CCC020,CCC020,2,4,0.17191977077363896
3196,CCC020_opa_2,CCC020_opa_5,CCC020,CCC020,2,5,0.13180515759312317
3197,CCC020_opa_2,CCC020_opa_6,CCC020,CCC020,2,6,0.1919770773638968
3198,CCC020_opa_2,CCC020_opa_7,CCC020,CCC020,2,7,0.23495702005730656
3199,CCC020_opa_2,CCC020_opa_8,CCC020,CCC020,2,8,0.1919770773638968
3200,CCC020_opa_2,CCC020_opa_9,CCC020,CCC020,2,9,0.23495702005730656
3201,CCC020_opa_2,CCC020_opa_10,CCC020,CCC020,2,10,0.1919770773638968
3202,CCC020_opa_2,CCC020_opa_11,CCC020,CCC020,2,11,0.1919770773638968
3203,CCC020_opa_3,CCC020_opa_4,CCC020,CCC020,3,4,0.04011461318051579
3204,CCC020_opa_3,CCC020_opa_5,CCC020,CCC020,3,5,0.2292263610315186
3205,CCC020_opa_3,CCC020_opa_6,CCC020,CCC020,3,6,0.2320916905444126
3206,CCC020_opa_3,CCC020_opa_7,CCC020,CCC020,3,7,0.13753581661891112
3207,CCC020_opa_3,CCC020_opa_8,CCC020,CCC020,3,8,0.2320916905444126
3208,CCC020_opa_3,CCC020_opa_9,CCC020,CCC020,3,9,0.13753581661891112
3209,CCC020_opa_3,CCC020_opa_10,CCC020,CCC020,3,10,0.2320916905444126
3210,CCC020_opa_3,CCC020_opa_11,CCC020,CCC020,3,11,0.2320916905444126
3211,CCC020_opa_4,CCC020_opa_5,CCC020,CCC020,4,5,0.23782234957020054
3212,CCC020_opa_4,CCC020_opa_6,CCC020,CCC020,4,6,0.21203438395415475
3213,CCC020_opa_4,CCC020_opa_7,CCC020,CCC020,4,7,0.14613180515759316
3214,CCC020_opa_4,CCC020_opa_8,CCC020,CCC020,4,8,0.21203438395415475
3215,CCC020_opa_4,CCC020_opa_9,CCC020,CCC020,4,9,0.14613180515759316
3216,CCC020_opa_4,CCC020_opa_10,CCC020,CCC020,4,10,0.21203438395415475
3217,CCC020_opa_4,CCC020_opa_11,CCC020,CCC020,4,11,0.21203438395415475
3218,CCC020_opa_5,CCC020_opa_6,CCC020,CCC020,5,6,0.18624641833810884
3219,CCC020_opa_5,CCC020_opa_7,CCC020,CCC020,5,7,0.20343839541547282
3220,CCC020_opa_5,CCC020_opa_8,CCC020,CCC020,5,8,0.18624641833810884
3221,CCC020_opa_5,CCC020_opa_9,CCC020,CCC020,5,9,0.20343839541547282
3222,CCC020_opa_5,CCC020_opa_10,CCC020,CCC020,5,10,0.18624641833810884
3223,CCC020_opa_5,CCC020_opa_11,CCC020,CCC020,5,11,0.18624641833810884
3224,CCC020_opa_6,CCC020_opa_7,CCC020,CCC020,6,7,0.21489971346704873
3225,CCC020_opa_6,CCC020_opa_8,CCC020,CCC020,6,8,0.0
3226,CCC020_opa_6,CCC020_opa_9,CCC020,CCC020,6,9,0.21489971346704873
3227,CCC020_opa_6,CCC020_opa_10,CCC020,CCC020,6,10,0.0
3228,CCC020_opa_6,CCC020_opa_11,CCC020,CCC020,6,11,0.0
3229,CCC020_opa_7,CCC020_opa_8,CCC020,CCC020,7,8,0.21489971346704873
3230,CCC020_opa_7,CCC020_opa_9,CCC020,CCC020,7,9,0.0
3231,CCC020_opa_7,CCC020_opa_10,CCC020,CCC020,7,10,0.21489971346704873
3232,CCC020_opa_7,CCC020_opa_11,CCC020,CCC020,7,11,0.21489971346704873
3233,CCC020_opa_8,CCC020_opa_9,CCC020,CCC020,8,9,0.21489971346704873
3234,CCC020_opa_8,CCC020_opa_10,CCC020,CCC020,8,10,0.0
3235,CCC020_opa_8,CCC020_opa_11,CCC020,CCC020,8,11,0.0
3236,CCC020_opa_9,CCC020_opa_10,CCC020,CCC020,9,10,0.21489971346704873
3237,CCC020_opa_9,CCC020_opa_11,CCC020,CCC020,9,11,0.21489971346704873
3238,CCC020_opa_10,CCC020_opa_11,CCC020,CCC020,10,11,0.0
3239,CCC028_opa_1,CCC028_opa_2,CCC028,CCC028,1,2,0.008595988538681931
3240,CCC028_opa_1,CCC028_opa_3,CCC028,CCC028,1,3,0.25214899713467054
3241,CCC028_opa_1,CCC028_opa_4,CCC028,CCC028,1,4,0.07163323782234954
3242,CCC028_opa_1,CCC028_opa_5,CCC028,CCC028,1,5,0.07163323782234954
3243,CCC028_opa_1,CCC028_opa_6,CCC028,CCC028,1,6,0.24928366762177645
3244,CCC028_opa_1,CCC028_opa_7,CCC028,CCC028,1,7,0.011461318051575908
3245,CCC028_opa_1,CCC028_opa_8,CCC028,CCC028,1,8,0.1919770773638968
3246,CCC028_opa_1,CCC028_opa_9,CCC028,CCC028,1,9,0.24068767908309452
3247,CCC028_opa_1,CCC028_opa_10,CCC028,CCC028,1,10,0.1919770773638968
3248,CCC028_opa_1,CCC028_opa_11,CCC028,CCC028,1,11,0.2292263610315186
3249,CCC028_opa_2,CCC028_opa_3,CCC028,CCC028,2,3,0.25214899713467054
3250,CCC028_opa_2,CCC028_opa_4,CCC028,CCC028,2,4,0.0630372492836676
3251,CCC028_opa_2,CCC028_opa_5,CCC028,CCC028,2,5,0.0630372492836676
3252,CCC028_opa_2,CCC028_opa_6,CCC028,CCC028,2,6,0.24928366762177645
3253,CCC028_opa_2,CCC028_opa_7,CCC028,CCC028,2,7,0.02005730659025784
3254,CCC028_opa_2,CCC028_opa_8,CCC028,CCC028,2,8,0.18911174785100282
3255,CCC028_opa_2,CCC028_opa_9,CCC028,CCC028,2,9,0.24068767908309452
3256,CCC028_opa_2,CCC028_opa_10,CCC028,CCC028,2,10,0.18911174785100282
3257,CCC028_opa_2,CCC028_opa_11,CCC028,CCC028,2,11,0.23495702005730656
3258,CCC028_opa_3,CCC028_opa_4,CCC028,CCC028,3,4,0.23782234957020054
3259,CCC028_opa_3,CCC028_opa_5,CCC028,CCC028,3,5,0.23782234957020054
3260,CCC028_opa_3,CCC028_opa_6,CCC028,CCC028,3,6,0.24641833810888247
3261,CCC028_opa_3,CCC028_opa_7,CCC028,CCC028,3,7,0.26361031518624645
3262,CCC028_opa_3,CCC028_opa_8,CCC028,CCC028,3,8,0.2292263610315186
3263,CCC028_opa_3,CCC028_opa_9,CCC028,CCC028,3,9,0.2292263610315186
3264,CCC028_opa_3,CCC028_opa_10,CCC028,CCC028,3,10,0.2292263610315186
3265,CCC028_opa_3,CCC028_opa_11,CCC028,CCC028,3,11,0.2922636103151862
3266,CCC028_opa_4,CCC028_opa_5,CCC028,CCC028,4,5,0.0
3267,CCC028_opa_4,CCC028_opa_6,CCC028,CCC028,4,6,0.2320916905444126
3268,CCC028_opa_4,CCC028_opa_7,CCC028,CCC028,4,7,0.07449856733524352
3269,CCC028_opa_4,CCC028_opa_8,CCC028,CCC028,4,8,0.1805157593123209
3270,CCC028_opa_4,CCC028_opa_9,CCC028,CCC028,4,9,0.24641833810888247
3271,CCC028_opa_4,CCC028_opa_10,CCC028,CCC028,4,10,0.1805157593123209
3272,CCC028_opa_4,CCC028_opa_11,CCC028,CCC028,4,11,0.24068767908309452
3273,CCC028_opa_5,CCC028_opa_6,CCC028,CCC028,5,6,0.2320916905444126
3274,CCC028_opa_5,CCC028_opa_7,CCC028,CCC028,5,7,0.07449856733524352
3275,CCC028_opa_5,CCC028_opa_8,CCC028,CCC028,5,8,0.1805157593123209
3276,CCC028_opa_5,CCC028_opa_9,CCC028,CCC028,5,9,0.24641833810888247
3277,CCC028_opa_5,CCC028_opa_10,CCC028,CCC028,5,10,0.1805157593123209
3278,CCC028_opa_5,CCC028_opa_11,CCC028,CCC028,5,11,0.24068767908309452
3279,CCC028_opa_6,CCC028_opa_7,CCC028,CCC028,6,7,0.25214899713467054
3280,CCC028_opa_6,CCC028_opa_8,CCC028,CCC028,6,8,0.2435530085959885
3281,CCC028_opa_6,CCC028_opa_9,CCC028,CCC028,6,9,0.14899713467048714
3282,CCC028_opa_6,CCC028_opa_10,CCC028,CCC028,6,10,0.2435530085959885
3283,CCC028_opa_6,CCC028_opa_11,CCC028,CCC028,6,11,0.2292263610315186
3284,CCC028_opa_7,CCC028_opa_8,CCC028,CCC028,7,8,0.18338108882521487
3285,CCC028_opa_7,CCC028_opa_9,CCC028,CCC028,7,9,0.25214899713467054
3286,CCC028_opa_7,CCC028_opa_10,CCC028,CCC028,7,10,0.18338108882521487
3287,CCC028_opa_7,CCC028_opa_11,CCC028,CCC028,7,11,0.2177650429799427
3288,CCC028_opa_8,CCC028_opa_9,CCC028,CCC028,8,9,0.25214899713467054
3289,CCC028_opa_8,CCC028_opa_10,CCC028,CCC028,8,10,0.0
3290,CCC028_opa_8,CCC028_opa_11,CCC028,CCC028,8,11,0.24928366762177645
3291,CCC028_opa_9,CCC028_opa_10,CCC028,CCC028,9,10,0.25214899713467054
3292,CCC028_opa_9,CCC028_opa_11,CCC028,CCC028,9,11,0.21489971346704873
3293,CCC028_opa_10,CCC028_opa_11,CCC028,CCC028,10,11,0.24928366762177645
3294,CCC033_opa_1,CCC033_opa_2,CCC033,CCC033,1,2,0.14613180515759316
3295,CCC033_opa_1,CCC033_opa_3,CCC033,CCC033,1,3,0.1919770773638968
3296,CCC033_opa_1,CCC033_opa_4,CCC033,CCC033,1,4,0.2177650429799427
3297,CCC033_opa_1,CCC033_opa_5,CCC033,CCC033,1,5,0.26074498567335247
3298,CCC033_opa_1,CCC033_opa_6,CCC033,CCC033,1,6,0.23495702005730656
