,chromosome,strand,start_cr,stop_cr,start_term,stop_term,start,stop,id,n_terminus,in_frame,strain,species,query_accession,percent_identity,alignment_length,mismatches,gaps,query_start,query_end,subject_start,subject_end,evalue,bit_score,approx_start,approx_stop
461,NZ_CP023814.1,-1,1496910.0,1496950.0,1496187.0,1496205.0,1496188.0,1496975.0,M26417_opa_1,1496896.0,0.0,M26417,Neisseria meningitidis,FA1090_opa_1/598-732,89.216,102.0,11.0,0.0,34.0,135.0,1496290.0,1496189.0,9.920000000000001e-29,128.0,1496930.0,1496189.0
462,NZ_CP023814.1,1,1670460.0,1670495.0,1671206.0,1671224.0,1670436.0,1671223.0,M26417_opa_2,1670509.0,0.0,M26417,Neisseria meningitidis,FA1090_opa_1/598-732,88.034,117.0,14.0,0.0,19.0,135.0,1671107.0,1671223.0,4.5800000000000004e-32,139.0,1670467.0,1671223.0
463,NZ_CP023814.1,1,1852386.0,1852426.0,1853152.0,1853170.0,1852362.0,1853169.0,M26417_opa_3,1852440.0,1.0,M26417,Neisseria meningitidis,FA1090_opa_1/598-732,88.034,117.0,14.0,0.0,19.0,135.0,1853053.0,1853169.0,4.5800000000000004e-32,139.0,1852413.0,1853169.0
464,NZ_CP031327.1,-1,235169.0,235239.0,234446.0,234464.0,234447.0,235264.0,M27477_opa_1,235155.0,0.0,M27477,Neisseria meningitidis,FA1090_opa_1/598-732,89.216,102.0,11.0,0.0,34.0,135.0,234549.0,234448.0,9.920000000000001e-29,128.0,235189.0,234448.0
465,NZ_CP031327.1,1,418449.0,418484.0,419189.0,419207.0,418425.0,419206.0,M27477_opa_2,418498.0,0.0,M27477,Neisseria meningitidis,FA1090_opa_1/598-732,88.034,117.0,14.0,0.0,19.0,135.0,419090.0,419206.0,4.5800000000000004e-32,139.0,418450.0,419206.0
466,NZ_CP031327.1,1,600449.0,600494.0,601220.0,601238.0,600425.0,601237.0,M27477_opa_3,600508.0,0.0,M27477,Neisseria meningitidis,FA1090_opa_1/598-732,88.034,117.0,14.0,0.0,19.0,135.0,601121.0,601237.0,4.5800000000000004e-32,139.0,600481.0,601237.0
467,,-1,,,,,,,,,,M27477,,FA1090_opa_1/598-732,92.157,102.0,8.0,0.0,34.0,135.0,1922672.0,1922571.0,9.85e-34,145.0,1923312.0,1922571.0
468,NZ_CP016667.1,-1,1151274.0,1151314.0,1150527.0,1150545.0,1150528.0,1151338.0,M27559_opa_1,1151260.0,1.0,M27559,Neisseria meningitidis,FA1090_opa_1/598-732,90.291,103.0,10.0,0.0,33.0,135.0,1150631.0,1150529.0,5.93e-31,135.0,1151271.0,1150529.0
469,NZ_CP016667.1,-1,1332588.0,1332633.0,1331865.0,1331883.0,1331866.0,1332657.0,M27559_opa_2,1332574.0,0.0,M27559,Neisseria meningitidis,FA1090_opa_1/598-732,89.216,102.0,11.0,0.0,34.0,135.0,1331968.0,1331867.0,9.920000000000001e-29,128.0,1332608.0,1331867.0
470,NZ_CP016667.1,1,1503508.0,1503558.0,1504263.0,1504281.0,1503471.0,1504280.0,M27559_opa_3,1503479.0,0.0,M27559,Neisseria meningitidis,FA1090_opa_1/598-732,86.325,117.0,16.0,0.0,19.0,135.0,1504164.0,1504280.0,9.920000000000001e-29,128.0,1503524.0,1504280.0
471,NZ_CP016667.1,1,2005206.0,2005221.0,2005935.0,2005953.0,2005182.0,2005952.0,M27559_opa_4,2005235.0,0.0,M27559,Neisseria meningitidis,FA1090_opa_1/598-732,87.179,117.0,15.0,0.0,19.0,135.0,2005836.0,2005952.0,2.13e-30,134.0,2005196.0,2005952.0
472,NZ_CP009419.1,-1,1176076.0,1176091.0,1175344.0,1175362.0,1175345.0,1176115.0,M7124_opa_1,1176062.0,0.0,M7124,Neisseria meningitidis,FA1090_opa_1/598-732,90.196,102.0,10.0,0.0,34.0,135.0,1175447.0,1175346.0,2.13e-30,134.0,1176087.0,1175346.0
473,NZ_CP009419.1,-1,1677678.0,1677828.0,1676955.0,1676973.0,1676956.0,1677853.0,M7124_opa_2,1677664.0,1.0,M7124,Neisseria meningitidis,FA1090_opa_1/598-732,89.216,102.0,11.0,0.0,34.0,135.0,1677058.0,1676957.0,9.920000000000001e-29,128.0,1677698.0,1676957.0
474,NZ_CP009419.1,1,1848697.0,1848767.0,1849469.0,1849487.0,1848673.0,1849486.0,M7124_opa_3,1848781.0,1.0,M7124,Neisseria meningitidis,FA1090_opa_1/598-732,86.325,117.0,16.0,0.0,19.0,135.0,1849370.0,1849486.0,9.920000000000001e-29,128.0,1848730.0,1849486.0
475,NZ_CP009419.1,1,2028104.0,2028164.0,2028896.0,2028914.0,2028080.0,2028913.0,M7124_opa_4,2028178.0,0.0,M7124,Neisseria meningitidis,,,,,,,,,,,,,
476,NC_003112.2,-1,455614.0,455664.0,454891.0,454909.0,454892.0,455689.0,MC58_opa_1,455600.0,0.0,MC58,Neisseria meningitidis,FA1090_opa_1/598-732,91.176,102.0,9.0,0.0,34.0,135.0,454994.0,454893.0,4.5800000000000004e-32,139.0,455634.0,454893.0
477,NC_003112.2,-1,1515257.0,1515322.0,1514516.0,1514534.0,1514517.0,1515347.0,MC58_opa_3,1515243.0,0.0,MC58,Neisseria meningitidis,FA1090_opa_1/598-732,88.235,102.0,12.0,0.0,34.0,135.0,1514619.0,1514518.0,4.6200000000000004e-27,122.0,1515259.0,1514518.0
478,NC_003112.2,1,1700293.0,1700348.0,1701071.0,1701089.0,1700268.0,1701088.0,MC58_opa_4,1700362.0,0.0,MC58,Neisseria meningitidis,FA1090_opa_1/598-732,88.034,117.0,14.0,0.0,19.0,135.0,1700972.0,1701088.0,4.5800000000000004e-32,139.0,1700332.0,1701088.0
479,NC_003112.2,-1,940269.0,940349.0,939546.0,939564.0,939547.0,940374.0,MC58_opa_2,940255.0,0.0,MC58,Neisseria meningitidis,,,,,,,,,,,,,
480,NZ_OW969598.1,1,666254.0,666294.0,666987.0,667005.0,666230.0,667004.0,Marseille-Q6792_opa_1,666308.0,1.0,Marseille-Q6792,Neisseria sp.,FA1090_opa_1/598-732,91.262,103.0,9.0,0.0,33.0,135.0,666902.0,667004.0,1.27e-32,141.0,666262.0,667004.0
481,NZ_OW969598.1,-1,1944246.0,1944287.0,1943568.0,1943586.0,1943569.0,1944313.0,Marseille-Q6792_opa_2,1944232.0,1.0,Marseille-Q6792,Neisseria sp.,FA1090_opa_1/598-732,89.147,129.0,14.0,0.0,7.0,135.0,1943698.0,1943570.0,9.779999999999999e-39,161.0,1944338.0,1943570.0
482,NZ_LR134525.1,-1,148361.0,148401.0,147632.0,147650.0,147633.0,148426.0,NCTC10025_opa_1,148347.0,0.0,NCTC10025,Neisseria meningitidis,FA1090_opa_1/598-732,91.176,102.0,9.0,0.0,34.0,135.0,147735.0,147634.0,4.5800000000000004e-32,139.0,148375.0,147634.0
483,NZ_LR134525.1,-1,319291.0,319351.0,318553.0,318571.0,318554.0,319375.0,NCTC10025_opa_2,319277.0,0.0,NCTC10025,Neisseria meningitidis,FA1090_opa_1/598-732,90.196,102.0,10.0,0.0,34.0,135.0,318656.0,318555.0,2.13e-30,134.0,319296.0,318555.0
484,NZ_LR134525.1,1,525810.0,525875.0,526565.0,526583.0,525785.0,526582.0,NCTC10025_opa_3,525889.0,0.0,NCTC10025,Neisseria meningitidis,FA1090_opa_1/598-732,87.179,117.0,15.0,0.0,19.0,135.0,526466.0,526582.0,2.13e-30,134.0,525826.0,526582.0
485,NZ_LR134525.1,1,1060486.0,1060526.0,1061237.0,1061255.0,1060461.0,1061254.0,NCTC10025_opa_4,1060540.0,0.0,NCTC10025,Neisseria meningitidis,FA1090_opa_1/598-732,88.034,117.0,14.0,0.0,19.0,135.0,1061138.0,1061254.0,4.5800000000000004e-32,139.0,1060498.0,1061254.0
486,NZ_LR134526.1,-1,338540.0,338590.0,337799.0,337817.0,337800.0,338615.0,NCTC10026_opa_1,338526.0,0.0,NCTC10026,Neisseria meningitidis,FA1090_opa_1/598-732,90.196,102.0,10.0,0.0,34.0,135.0,337902.0,337801.0,2.13e-30,134.0,338542.0,337801.0
487,NZ_LR134526.1,1,524899.0,524934.0,525645.0,525663.0,524875.0,525662.0,NCTC10026_opa_2,524948.0,0.0,NCTC10026,Neisseria meningitidis,FA1090_opa_1/598-732,88.034,117.0,14.0,0.0,19.0,135.0,525546.0,525662.0,4.5800000000000004e-32,139.0,524906.0,525662.0
488,NZ_LR134526.1,1,1045581.0,1045646.0,1046369.0,1046387.0,1045556.0,1046386.0,NCTC10026_opa_3,1045660.0,0.0,NCTC10026,Neisseria meningitidis,FA1090_opa_1/598-732,90.196,102.0,10.0,0.0,34.0,135.0,1046285.0,1046386.0,2.13e-30,134.0,1045645.0,1046386.0
489,NZ_LR134526.1,1,1557239.0,1557274.0,1558003.0,1558021.0,1557214.0,1558020.0,NCTC10026_opa_4,1557288.0,0.0,NCTC10026,Neisseria meningitidis,FA1090_opa_1/598-732,90.196,102.0,10.0,0.0,34.0,135.0,1557919.0,1558020.0,2.13e-30,134.0,1557279.0,1558020.0
490,NZ_LR590477.1,-1,329102.0,329143.0,328406.0,328424.0,328407.0,329169.0,NCTC10617_opa_1,329088.0,1.0,NCTC10617,Neisseria lactamica,FA1090_opa_1/598-732,90.299,134.0,13.0,0.0,2.0,135.0,328541.0,328408.0,3.4900000000000003e-43,176.0,329181.0,328408.0
491,NZ_LR590477.1,-1,1437712.0,1437792.0,1437031.0,1437049.0,1437032.0,1437814.0,NCTC10617_opa_2,1437698.0,0.0,NCTC10617,Neisseria lactamica,FA1090_opa_1/598-732,90.299,134.0,13.0,0.0,2.0,135.0,1437166.0,1437033.0,3.4900000000000003e-43,176.0,1437806.0,1437033.0
492,NZ_LR134528.1,-1,574899.0,574924.0,574179.0,574197.0,574180.0,574949.0,NCTC12163_opa_1,574885.0,0.0,NCTC12163,Neisseria meningitidis,FA1090_opa_1/598-732,92.157,102.0,8.0,0.0,34.0,135.0,574282.0,574181.0,9.85e-34,145.0,574922.0,574181.0
493,NZ_LR134528.1,-1,1108113.0,1108168.0,1107375.0,1107393.0,1107376.0,1108193.0,NCTC12163_opa_2,1108099.0,0.0,NCTC12163,Neisseria meningitidis,FA1090_opa_1/598-732,93.137,102.0,7.0,0.0,34.0,135.0,1107478.0,1107377.0,2.1200000000000002e-35,150.0,1108118.0,1107377.0
494,NZ_LR134528.1,1,1327957.0,1328012.0,1328738.0,1328756.0,1327932.0,1328755.0,NCTC12163_opa_3,1328026.0,0.0,NCTC12163,Neisseria meningitidis,FA1090_opa_1/598-732,86.325,117.0,16.0,0.0,19.0,135.0,1328639.0,1328755.0,9.920000000000001e-29,128.0,1327999.0,1328755.0
495,NZ_LR134528.1,-1,1950761.0,1950811.0,1950032.0,1950050.0,1950033.0,1950836.0,NCTC12163_opa_4,1950747.0,0.0,NCTC12163,Neisseria meningitidis,FA1090_opa_1/598-732,91.176,102.0,9.0,0.0,34.0,135.0,1950135.0,1950034.0,4.5800000000000004e-32,139.0,1950775.0,1950034.0
496,NZ_LR134522.1,-1,543893.0,543908.0,543155.0,543173.0,543156.0,543933.0,NCTC3372_opa_1,543879.0,1.0,NCTC3372,Neisseria meningitidis,FA1090_opa_1/598-732,90.196,102.0,10.0,0.0,34.0,135.0,543258.0,543157.0,2.13e-30,134.0,543898.0,543157.0
497,NZ_LR134522.1,-1,1081196.0,1081231.0,1080488.0,1080506.0,1080489.0,1081256.0,NCTC3372_opa_2,1081182.0,0.0,NCTC3372,Neisseria meningitidis,FA1090_opa_1/598-732,90.196,102.0,10.0,0.0,34.0,135.0,1080591.0,1080490.0,2.13e-30,134.0,1081231.0,1080490.0
498,NZ_LR134522.1,1,1287623.0,1287663.0,1288386.0,1288404.0,1287598.0,1288403.0,NCTC3372_opa_3,1287677.0,0.0,NCTC3372,Neisseria meningitidis,FA1090_opa_1/598-732,87.179,117.0,15.0,0.0,19.0,135.0,1288287.0,1288403.0,2.13e-30,134.0,1287647.0,1288403.0
499,NZ_LR134522.1,1,1458683.0,1458718.0,1459429.0,1459447.0,1458658.0,1459446.0,NCTC3372_opa_4,1458732.0,0.0,NCTC3372,Neisseria meningitidis,FA1090_opa_1/598-732,88.034,117.0,14.0,0.0,19.0,135.0,1459330.0,1459446.0,4.5800000000000004e-32,139.0,1458690.0,1459446.0
500,NZ_AP024489.1,-1,773679.0,773754.0,772941.0,772959.0,772942.0,773778.0,NIID777_opa_1,773665.0,0.0,NIID777,Neisseria meningitidis,FA1090_opa_1/598-732,91.176,102.0,9.0,0.0,34.0,135.0,773044.0,772943.0,4.5800000000000004e-32,139.0,773684.0,772943.0
501,NZ_AP024489.1,-1,947070.0,947105.0,946332.0,946350.0,946333.0,947129.0,NIID777_opa_2,947056.0,0.0,NIID777,Neisseria meningitidis,FA1090_opa_1/598-732,91.176,102.0,9.0,0.0,34.0,135.0,946435.0,946334.0,4.5800000000000004e-32,139.0,947075.0,946334.0
502,NZ_AP024489.1,1,1113482.0,1113602.0,1114322.0,1114340.0,1113458.0,1114339.0,NIID777_opa_3,1113616.0,0.0,NIID777,Neisseria meningitidis,FA1090_opa_1/598-732,88.034,117.0,14.0,0.0,19.0,135.0,1114223.0,1114339.0,4.5800000000000004e-32,139.0,1113583.0,1114339.0
503,NZ_AP024489.1,1,1656065.0,1656105.0,1656828.0,1656846.0,1656040.0,1656845.0,NIID777_opa_4,1656119.0,0.0,NIID777,Neisseria meningitidis,FA1090_opa_1/598-732,88.889,117.0,13.0,0.0,19.0,135.0,1656729.0,1656845.0,9.85e-34,145.0,1656089.0,1656845.0
504,NZ_CP009420.1,-1,976809.0,976834.0,976086.0,976104.0,976087.0,976859.0,NM3682_opa_1,976795.0,0.0,NM3682,Neisseria meningitidis,FA1090_opa_1/598-732,92.157,102.0,8.0,0.0,34.0,135.0,976189.0,976088.0,9.85e-34,145.0,976829.0,976088.0
505,NZ_CP009420.1,-1,1493326.0,1493386.0,1492603.0,1492621.0,1492604.0,1493411.0,NM3682_opa_2,1493312.0,1.0,NM3682,Neisseria meningitidis,FA1090_opa_1/598-732,89.216,102.0,11.0,0.0,34.0,135.0,1492706.0,1492605.0,9.920000000000001e-29,128.0,1493346.0,1492605.0
506,NZ_CP009420.1,1,1664842.0,1664872.0,1665583.0,1665601.0,1664818.0,1665600.0,NM3682_opa_3,1664886.0,0.0,NM3682,Neisseria meningitidis,FA1090_opa_1/598-732,88.034,117.0,14.0,0.0,19.0,135.0,1665484.0,1665600.0,4.5800000000000004e-32,139.0,1664844.0,1665600.0
507,NZ_CP009420.1,-1,2167013.0,2167053.0,2166284.0,2166302.0,2166285.0,2167077.0,NM3682_opa_4,2166999.0,1.0,NM3682,Neisseria meningitidis,FA1090_opa_1/598-732,91.176,102.0,9.0,0.0,34.0,135.0,2166387.0,2166286.0,4.5800000000000004e-32,139.0,2167027.0,2166286.0
508,NZ_CP009421.1,-1,847026.0,847051.0,846303.0,846321.0,846304.0,847076.0,NM3683_opa_1,847012.0,0.0,NM3683,Neisseria meningitidis,FA1090_opa_1/598-732,92.157,102.0,8.0,0.0,34.0,135.0,846406.0,846305.0,9.85e-34,145.0,847046.0,846305.0
509,NZ_CP009421.1,-1,1363565.0,1363625.0,1362842.0,1362860.0,1362843.0,1363650.0,NM3683_opa_2,1363551.0,1.0,NM3683,Neisseria meningitidis,FA1090_opa_1/598-732,89.216,102.0,11.0,0.0,34.0,135.0,1362945.0,1362844.0,9.920000000000001e-29,128.0,1363585.0,1362844.0
510,NZ_CP009421.1,1,1535083.0,1535113.0,1535824.0,1535842.0,1535059.0,1535841.0,NM3683_opa_3,1535127.0,0.0,NM3683,Neisseria meningitidis,FA1090_opa_1/598-732,88.034,117.0,14.0,0.0,19.0,135.0,1535725.0,1535841.0,4.5800000000000004e-32,139.0,1535085.0,1535841.0
511,NZ_CP009421.1,1,1715080.0,1715120.0,1715831.0,1715849.0,1715056.0,1715848.0,NM3683_opa_4,1715134.0,1.0,NM3683,Neisseria meningitidis,FA1090_opa_1/598-732,88.034,117.0,14.0,0.0,19.0,135.0,1715732.0,1715848.0,4.5800000000000004e-32,139.0,1715092.0,1715848.0
512,NZ_CP009418.1,1,206610.0,206645.0,207359.0,207377.0,206586.0,207376.0,NM3686_opa_1,206659.0,0.0,NM3686,Neisseria meningitidis,FA1090_opa_1/598-732,87.179,117.0,15.0,0.0,19.0,135.0,207260.0,207376.0,2.13e-30,134.0,206620.0,207376.0
513,NZ_CP009418.1,-1,1716924.0,1716969.0,1716198.0,1716216.0,1716199.0,1716994.0,NM3686_opa_3,1716910.0,1.0,NM3686,Neisseria meningitidis,FA1090_opa_1/598-732,90.196,102.0,10.0,0.0,34.0,135.0,1716301.0,1716200.0,2.13e-30,134.0,1716941.0,1716200.0
514,NZ_CP009418.1,1,1887890.0,1887960.0,1888686.0,1888704.0,1887865.0,1888703.0,NM3686_opa_4,1887974.0,0.0,NM3686,Neisseria meningitidis,,,,,,,,,,,,,
515,NZ_CP009418.1,-1,1536455.0,1536525.0,1535705.0,1535723.0,1535706.0,1536549.0,NM3686_opa_2,1536441.0,1.0,NM3686,Neisseria meningitidis,,,,,,,,,,,,,
516,NZ_CP136807.1,-1,682444.0,682484.0,681721.0,681739.0,681722.0,682508.0,NMB_opa_1,682430.0,1.0,NMB,Neisseria meningitidis,FA1090_opa_1/598-732,90.196,102.0,10.0,0.0,34.0,135.0,681824.0,681723.0,2.13e-30,134.0,682464.0,681723.0
517,NZ_CP136807.1,1,1022141.0,1022186.0,1022888.0,1022906.0,1022116.0,1022905.0,NMB_opa_3,1022200.0,1.0,NMB,Neisseria meningitidis,,,,,,,,,,,,,
518,NZ_CP136807.1,1,1521663.0,1521683.0,1522406.0,1522424.0,1521639.0,1522423.0,NMB_opa_4,1521697.0,0.0,NMB,Neisseria meningitidis,,,,,,,,,,,,,
519,NZ_CP136807.1,-1,850759.0,850799.0,850024.0,850042.0,850025.0,850824.0,NMB_opa_2,850745.0,0.0,NMB,Neisseria meningitidis,,,,,,,,,,,,,
520,NC_017518.1,-1,1529641.0,1529681.0,1528894.0,1528912.0,1528895.0,1529706.0,NZ-05_33_opa_2,1529627.0,0.0,NZ-05_33,Neisseria meningitidis,FA1090_opa_1/598-732,91.176,102.0,9.0,0.0,34.0,135.0,1528997.0,1528896.0,4.5800000000000004e-32,139.0,1529637.0,1528896.0
521,NC_017518.1,1,1721248.0,1721268.0,1721997.0,1722015.0,1721223.0,1722014.0,NZ-05_33_opa_3,1721282.0,0.0,NZ-05_33,Neisseria meningitidis,FA1090_opa_1/598-732,88.889,117.0,13.0,0.0,19.0,135.0,1721898.0,1722014.0,9.85e-34,145.0,1721258.0,1722014.0
522,NC_017518.1,1,1963901.0,1963936.0,1964665.0,1964683.0,1963877.0,1964682.0,NZ-05_33_opa_4,1963950.0,0.0,NZ-05_33,Neisseria meningitidis,,,,,,,,,,,,,
523,NC_017518.1,-1,1018226.0,1018261.0,1017515.0,1017533.0,1017516.0,1018285.0,NZ-05_33_opa_1,1018212.0,0.0,NZ-05_33,Neisseria meningitidis,,,,,,,,,,,,,
524,NZ_CP064367.1,1,410778.0,410813.0,411524.0,411542.0,410753.0,411541.0,PartJ-Nmeningitidis-RM8376_opa_1,410827.0,0.0,PartJ-Nmeningitidis-RM8376,Neisseria meningitidis,FA1090_opa_1/598-732,88.034,117.0,14.0,0.0,19.0,135.0,411425.0,411541.0,4.5800000000000004e-32,139.0,410785.0,411541.0
525,NZ_CP064367.1,-1,1679199.0,1679234.0,1678470.0,1678488.0,1678471.0,1679259.0,PartJ-Nmeningitidis-RM8376_opa_2,1679185.0,0.0,PartJ-Nmeningitidis-RM8376,Neisseria meningitidis,FA1090_opa_1/598-732,91.176,102.0,9.0,0.0,34.0,135.0,1678573.0,1678472.0,4.5800000000000004e-32,139.0,1679213.0,1678472.0
526,NZ_CP064367.1,-1,1850212.0,1850277.0,1849474.0,1849492.0,1849475.0,1850301.0,PartJ-Nmeningitidis-RM8376_opa_3,1850198.0,0.0,PartJ-Nmeningitidis-RM8376,Neisseria meningitidis,FA1090_opa_1/598-732,90.196,102.0,10.0,0.0,34.0,135.0,1849577.0,1849476.0,2.13e-30,134.0,1850217.0,1849476.0
527,NZ_CP064367.1,1,2057380.0,2057435.0,2058125.0,2058143.0,2057355.0,2058142.0,PartJ-Nmeningitidis-RM8376_opa_4,2057449.0,0.0,PartJ-Nmeningitidis-RM8376,Neisseria meningitidis,FA1090_opa_1/598-732,87.179,117.0,15.0,0.0,19.0,135.0,2058026.0,2058142.0,2.13e-30,134.0,2057386.0,2058142.0
528,,-1,,,,,,,,,,S4,,FA1090_opa_1/598-732,92.157,102.0,8.0,0.0,34.0,135.0,579474.0,579373.0,9.85e-34,145.0,580114.0,579373.0
529,NZ_CP077603.1,-1,1104369.0,1104449.0,1103646.0,1103664.0,1103647.0,1104474.0,S4_opa_1,1104355.0,0.0,S4,Neisseria meningitidis,FA1090_opa_1/598-732,89.216,102.0,11.0,0.0,34.0,135.0,1103749.0,1103648.0,9.920000000000001e-29,128.0,1104389.0,1103648.0
530,NZ_CP077603.1,1,1278722.0,1278747.0,1279452.0,1279470.0,1278697.0,1279469.0,S4_opa_2,1278761.0,0.0,S4,Neisseria meningitidis,FA1090_opa_1/598-732,88.034,117.0,14.0,0.0,19.0,135.0,1279353.0,1279469.0,4.5800000000000004e-32,139.0,1278713.0,1279469.0
531,NZ_CP077603.1,1,1460653.0,1460708.0,1461434.0,1461452.0,1460629.0,1461451.0,S4_opa_3,1460722.0,1.0,S4,Neisseria meningitidis,FA1090_opa_1/598-732,88.034,117.0,14.0,0.0,19.0,135.0,1461335.0,1461451.0,4.5800000000000004e-32,139.0,1460695.0,1461451.0
532,NZ_CP012394.1,-1,896097.0,896142.0,895368.0,895386.0,895369.0,896167.0,WUE2121_opa_1,896083.0,1.0,WUE2121,Neisseria meningitidis,FA1090_opa_1/598-732,92.157,102.0,8.0,0.0,34.0,135.0,895471.0,895370.0,9.85e-34,145.0,896111.0,895370.0
533,NZ_CP012394.1,-1,1433838.0,1433873.0,1433115.0,1433133.0,1433116.0,1433898.0,WUE2121_opa_2,1433824.0,0.0,WUE2121,Neisseria meningitidis,FA1090_opa_1/598-732,89.216,102.0,11.0,0.0,34.0,135.0,1433218.0,1433117.0,9.920000000000001e-29,128.0,1433858.0,1433117.0
534,NZ_CP012394.1,1,1604044.0,1604080.0,1604791.0,1604809.0,1604020.0,1604808.0,WUE2121_opa_3,1604094.0,0.0,WUE2121,Neisseria meningitidis,FA1090_opa_1/598-732,88.034,117.0,14.0,0.0,19.0,135.0,1604692.0,1604808.0,4.5800000000000004e-32,139.0,1604052.0,1604808.0
535,NZ_CP012394.1,1,1788624.0,1788664.0,1789396.0,1789414.0,1788600.0,1789413.0,WUE2121_opa_4,1788678.0,1.0,WUE2121,Neisseria meningitidis,,,,,,,,,,,,,
536,NC_017512.1,-1,842098.0,842118.0,841360.0,841378.0,841361.0,842143.0,WUE2594_opa_1,842084.0,0.0,WUE2594,Neisseria meningitidis,FA1090_opa_1/598-732,90.196,102.0,10.0,0.0,34.0,135.0,841463.0,841362.0,2.13e-30,134.0,842103.0,841362.0
537,NC_017512.1,-1,1376713.0,1376748.0,1376005.0,1376023.0,1376006.0,1376773.0,WUE2594_opa_2,1376699.0,0.0,WUE2594,Neisseria meningitidis,FA1090_opa_1/598-732,90.196,102.0,10.0,0.0,34.0,135.0,1376108.0,1376007.0,2.13e-30,134.0,1376748.0,1376007.0
538,NC_017512.1,1,1581414.0,1581449.0,1582172.0,1582190.0,1581389.0,1582189.0,WUE2594_opa_3,1581463.0,0.0,WUE2594,Neisseria meningitidis,FA1090_opa_1/598-732,87.179,117.0,15.0,0.0,19.0,135.0,1582073.0,1582189.0,2.13e-30,134.0,1581433.0,1582189.0
539,NC_017512.1,1,1750403.0,1750463.0,1751174.0,1751192.0,1750378.0,1751191.0,WUE2594_opa_4,1750477.0,1.0,WUE2594,Neisseria meningitidis,FA1090_opa_1/598-732,88.034,117.0,14.0,0.0,19.0,135.0,1751075.0,1751191.0,4.5800000000000004e-32,139.0,1750435.0,1751191.0
540,NZ_CP019894.1,-1,733513.0,733558.0,732829.0,732847.0,732830.0,733580.0,Y92-1009_opa_1,733499.0,1.0,Y92-1009,Neisseria lactamica,FA1090_opa_1/598-732,91.791,134.0,11.0,0.0,2.0,135.0,732964.0,732831.0,1.61e-46,187.0,733604.0,732831.0
541,NZ_CP019894.1,-1,1173301.0,1173337.0,1172614.0,1172632.0,1172615.0,1173363.0,Y92-1009_opa_2,1173287.0,0.0,Y92-1009,Neisseria lactamica,,,,,,,,,,,,,
542,NC_003116.1,-1,1600293.0,1600328.0,1599567.0,1599585.0,1599568.0,1600353.0,Z2491_opa_1,1600279.0,0.0,Z2491,Neisseria meningitidis,FA1090_opa_1/598-732,90.196,102.0,10.0,0.0,34.0,135.0,1599670.0,1599569.0,2.13e-30,134.0,1600310.0,1599569.0
543,NC_003116.1,1,1815269.0,1815309.0,1816032.0,1816050.0,1815244.0,1816049.0,Z2491_opa_2,1815323.0,0.0,Z2491,Neisseria meningitidis,FA1090_opa_1/598-732,88.889,117.0,13.0,0.0,19.0,135.0,1815933.0,1816049.0,9.85e-34,145.0,1815293.0,1816049.0
544,NC_003116.1,1,1985488.0,1985543.0,1986254.0,1986272.0,1985463.0,1986271.0,Z2491_opa_3,1985557.0,0.0,Z2491,Neisseria meningitidis,FA1090_opa_1/598-732,88.034,117.0,14.0,0.0,19.0,135.0,1986155.0,1986271.0,4.5800000000000004e-32,139.0,1985515.0,1986271.0
545,NC_013016.1,-1,862938.0,863003.0,862203.0,862221.0,862204.0,863028.0,alpha14_opa_1,862924.0,0.0,alpha14,Neisseria meningitidis,FA1090_opa_1/598-732,92.157,102.0,8.0,0.0,34.0,135.0,862306.0,862205.0,9.85e-34,145.0,862946.0,862205.0
546,NC_013016.1,1,1552242.0,1552277.0,1552967.0,1552985.0,1552218.0,1552984.0,alpha14_opa_2,1552291.0,0.0,alpha14,Neisseria meningitidis,FA1090_opa_1/598-732,87.179,117.0,15.0,0.0,19.0,135.0,1552868.0,1552984.0,2.13e-30,134.0,1552228.0,1552984.0
547,NC_013016.1,1,1722341.0,1722406.0,1723096.0,1723114.0,1722317.0,1723113.0,alpha14_opa_3,1722420.0,0.0,alpha14,Neisseria meningitidis,FA1090_opa_1/598-732,87.179,117.0,15.0,0.0,19.0,135.0,1722997.0,1723113.0,2.13e-30,134.0,1722357.0,1723113.0
548,NC_017505.1,1,973627.0,973682.0,974390.0,974408.0,973605.0,974407.0,alpha710_opa_2,973696.0,0.0,alpha710,Neisseria meningitidis,FA1090_opa_1/598-732,88.889,117.0,13.0,0.0,19.0,135.0,974291.0,974407.0,9.85e-34,145.0,973651.0,974407.0
549,NC_017505.1,1,1519792.0,1519827.0,1520541.0,1520559.0,1519768.0,1520558.0,alpha710_opa_3,1519841.0,0.0,alpha710,Neisseria meningitidis,FA1090_opa_1/598-732,88.889,117.0,13.0,0.0,19.0,135.0,1520442.0,1520558.0,9.85e-34,145.0,1519802.0,1520558.0
550,NC_017505.1,1,1663766.0,1663806.0,1664511.0,1664529.0,1663742.0,1664528.0,alpha710_opa_4,1663820.0,1.0,alpha710,Neisseria meningitidis,FA1090_opa_1/598-732,88.034,117.0,14.0,0.0,19.0,135.0,1664412.0,1664528.0,4.5800000000000004e-32,139.0,1663772.0,1664528.0
551,NC_017505.1,-1,458654.0,458689.0,457904.0,457922.0,457905.0,458713.0,alpha710_opa_1,458640.0,0.0,alpha710,Neisseria meningitidis,,,,,,,,,,,,,
