,chromosome_metadata,strand,start_cr,stop_cr,start_term,stop_term,start_metadata,stop,n_terminus,id,in_frame,lcb_num,ref_lcb_start,ref_lcb_stop,ref_lcb_strand,query_lcb_start,query_lcb_stop,query_lcb_strand,length_ratio,start_reordered,start_reordered_flipped,strand_flipped,strain,locus,chromosome_prokka,gene,locus_tag,source,start_prokka,end
377,NZ_CP131645.1,-1,1470615.0,1470665.0,1469856.0,1469874.0,1469857.0,1470689.0,1470601.0,2004S05-027_opa_7,0.0,7.0,1257970.0,1600723.0,1.0,1298985.0,1643228.0,1.0,0.9956716621688748,1428102.0,1428102.0,-1.0,2004S05-027,G,gnl|X|2004S05-027_1,piiC_7,2004S05-027_01495,prokka,1469857.0,1470571.0
378,NZ_CP131645.1,1,1525450.0,1525485.0,1526190.0,1526208.0,1525425.0,1526207.0,1525499.0,2004S05-027_opa_8,0.0,7.0,1257970.0,1600723.0,1.0,1298985.0,1643228.0,1.0,0.9956716621688748,1483430.0,1483430.0,1.0,2004S05-027,H,gnl|X|2004S05-027_1,piiC_8,2004S05-027_01548,prokka,1525529.0,1526207.0
379,NZ_CP131645.1,1,1574900.0,1574955.0,1575654.0,1575672.0,1574877.0,1575671.0,1574969.0,2004S05-027_opa_9,0.0,7.0,1257970.0,1600723.0,1.0,1298985.0,1643228.0,1.0,0.9956716621688748,1532668.0,1532668.0,1.0,2004S05-027,I,gnl|X|2004S05-027_1,piiC_9,2004S05-027_01593,prokka,1574999.0,1575671.0
380,NZ_CP131645.1,-1,1897322.0,1897397.0,1896587.0,1896605.0,1896588.0,1897421.0,1897308.0,2004S05-027_opa_10,0.0,8.0,1602998.0,2155339.0,1.0,1668251.0,2226346.0,1.0,0.9896899273421192,1828981.0,1828981.0,-1.0,2004S05-027,J,gnl|X|2004S05-027_1,piiC_10,2004S05-027_01947,prokka,1896588.0,1897278.0
381,NZ_CP131645.1,-1,2105264.0,2105299.0,2104541.0,2104559.0,2104542.0,2105324.0,2105250.0,2004S05-027_opa_11,0.0,8.0,1602998.0,2155339.0,1.0,1668251.0,2226346.0,1.0,0.9896899273421192,2034791.0,2034791.0,-1.0,2004S05-027,K,gnl|X|2004S05-027_1,piiC_11,2004S05-027_02155,prokka,2104542.0,2105220.0
382,NZ_CP131641.1,-1,70804.0,70899.0,70057.0,70075.0,70058.0,70924.0,70790.0,2010C02-038_opa_1,0.0,0.0,1.0,187801.0,1.0,1.0,189441.0,1.0,0.9913429054054054,69452.0,69452.0,-1.0,2010C02-038,A,gnl|X|2010C02-038_1,piiC_1,2010C02-038_00062,prokka,70058.0,70760.0
383,NZ_CP131641.1,-1,76182.0,76227.0,75450.0,75468.0,75451.0,76252.0,76168.0,2010C02-038_opa_2,1.0,0.0,1.0,187801.0,1.0,1.0,189441.0,1.0,0.9913429054054054,74798.0,74798.0,-1.0,2010C02-038,B,gnl|X|2010C02-038_1,piiC_2,2010C02-038_00066,prokka,75451.0,76252.0
384,NZ_CP131641.1,-1,571432.0,571467.0,570700.0,570718.0,570701.0,571492.0,571418.0,2010C02-038_opa_3,0.0,2.0,471786.0,1065327.0,1.0,542032.0,1139952.0,-1.0,0.9926762777629116,500245.0,1036868.0,1.0,2010C02-038,E,gnl|X|2010C02-038_1,piiC_3,2010C02-038_00590,prokka,570701.0,571388.0
385,NZ_CP131641.1,1,606090.0,606168.0,606864.0,606882.0,606065.0,606881.0,606182.0,2010C02-038_opa_4,1.0,2.0,471786.0,1065327.0,1.0,542032.0,1139952.0,-1.0,0.9926762777629116,535350.0,1001763.0,-1.0,2010C02-038,D,gnl|X|2010C02-038_1,piiC_4,2010C02-038_00628,prokka,606065.0,606881.0
386,NZ_CP131641.1,-1,684326.0,684369.0,683609.0,683627.0,683610.0,684394.0,684312.0,2010C02-038_opa_5,0.0,2.0,471786.0,1065327.0,1.0,542032.0,1139952.0,-1.0,0.9926762777629116,612327.0,924786.0,1.0,2010C02-038,C,gnl|X|2010C02-038_1,piiC_5,2010C02-038_00711,prokka,683610.0,684282.0
387,NZ_CP131641.1,1,1172836.0,1172916.0,1173654.0,1173672.0,1172811.0,1173671.0,1172930.0,2010C02-038_opa_6,0.0,5.0,1222194.0,1594716.0,1.0,1163032.0,1533067.0,1.0,1.0067209858526895,1232039.0,1232039.0,1.0,2010C02-038,F,gnl|X|2010C02-038_1,piiC_6,2010C02-038_01208,prokka,1172960.0,1173671.0
388,NZ_CP131641.1,-1,1369166.0,1369201.0,1368410.0,1368428.0,1368411.0,1369225.0,1369152.0,2010C02-038_opa_7,0.0,5.0,1222194.0,1594716.0,1.0,1163032.0,1533067.0,1.0,1.0067209858526895,1428953.0,1428953.0,-1.0,2010C02-038,G,gnl|X|2010C02-038_1,piiC_7,2010C02-038_01396,prokka,1368411.0,1369236.0
389,NZ_CP131641.1,1,1422567.0,1422627.0,1423359.0,1423377.0,1422542.0,1423376.0,1422641.0,2010C02-038_opa_8,1.0,5.0,1222194.0,1594716.0,1.0,1163032.0,1533067.0,1.0,1.0067209858526895,1483448.0,1483448.0,1.0,2010C02-038,H,gnl|X|2010C02-038_1,piiC_8,2010C02-038_01447,prokka,1422542.0,1423376.0
390,NZ_CP131641.1,1,1471818.0,1471853.0,1472552.0,1472570.0,1471793.0,1472569.0,1471867.0,2010C02-038_opa_9,0.0,5.0,1222194.0,1594716.0,1.0,1163032.0,1533067.0,1.0,1.0067209858526895,1533030.0,1533030.0,1.0,2010C02-038,I,gnl|X|2010C02-038_1,piiC_9,2010C02-038_01492,prokka,1471897.0,1472569.0
391,NZ_CP131641.1,1,1730238.0,1730273.0,1731014.0,1731032.0,1730213.0,1731031.0,1730287.0,2010C02-038_opa_10,0.0,7.0,1717557.0,2046393.0,1.0,1723725.0,2054496.0,-1.0,0.9941500312905304,1724007.0,2039943.0,-1.0,2010C02-038,K,gnl|X|2010C02-038_1,piiC_10,2010C02-038_01782,prokka,1730317.0,1731031.0
392,NZ_CP131641.1,1,1939528.0,1939618.0,1940353.0,1940371.0,1939504.0,1940370.0,1939632.0,2010C02-038_opa_11,0.0,7.0,1717557.0,2046393.0,1.0,1723725.0,2054496.0,-1.0,0.9941500312905304,1932074.0,1831876.0,-1.0,2010C02-038,J,gnl|X|2010C02-038_1,piiC_11,2010C02-038_01984,prokka,1939659.0,1940370.0
393,NZ_CP131638.1,-1,71177.0,71242.0,70433.0,70451.0,70434.0,71267.0,71163.0,2014E02-242_opa_1,0.0,0.0,1.0,458777.0,1.0,1.0,460492.0,1.0,0.9962757144004986,70172.0,70172.0,-1.0,2014E02-242,A,gnl|X|2014E02-242_1,piiC_1,2014E02-242_00063,prokka,70434.0,71133.0
394,NZ_CP131638.1,-1,76606.0,76646.0,75883.0,75901.0,75884.0,76671.0,76592.0,2014E02-242_opa_2,0.0,0.0,1.0,458777.0,1.0,1.0,460492.0,1.0,0.9962757144004986,75601.0,75601.0,-1.0,2014E02-242,B,gnl|X|2014E02-242_1,piiC_2,2014E02-242_00066,prokka,75884.0,76562.0
395,NZ_CP131638.1,-1,500878.0,500968.0,500155.0,500173.0,500156.0,500993.0,500864.0,2014E02-242_opa_3,1.0,1.0,471791.0,1065429.0,1.0,470676.0,1132313.0,-1.0,0.8972261224810584,498241.0,1038979.0,1.0,2014E02-242,E,gnl|X|2014E02-242_1,piiC_3,2014E02-242_00515,prokka,500156.0,500993.0
396,NZ_CP131638.1,1,541675.0,541725.0,542419.0,542437.0,541650.0,542436.0,541739.0,2014E02-242_opa_4,0.0,1.0,471791.0,1065429.0,1.0,470676.0,1132313.0,-1.0,0.8972261224810584,535471.0,1001749.0,-1.0,2014E02-242,D,gnl|X|2014E02-242_1,piiC_4,2014E02-242_00560,prokka,541650.0,542436.0
397,NZ_CP131638.1,-1,619268.0,619328.0,618542.0,618560.0,618543.0,619353.0,619254.0,2014E02-242_opa_5,1.0,1.0,471791.0,1065429.0,1.0,470676.0,1132313.0,-1.0,0.8972261224810584,604461.0,932759.0,1.0,2014E02-242,C,gnl|X|2014E02-242_1,piiC_5,2014E02-242_00642,prokka,618543.0,619353.0
398,NZ_CP131638.1,1,1277535.0,1277585.0,1278299.0,1278317.0,1277510.0,1278316.0,1277599.0,2014E02-242_opa_6,0.0,3.0,1107427.0,1595404.0,1.0,1153169.0,1641429.0,1.0,0.9994203907754066,1231696.0,1231696.0,1.0,2014E02-242,F,gnl|X|2014E02-242_1,piiC_6,2014E02-242_01306,prokka,1277629.0,1278316.0
399,NZ_CP131638.1,-1,1475840.0,1475915.0,1475072.0,1475090.0,1475073.0,1475939.0,1475826.0,2014E02-242_opa_7,0.0,3.0,1107427.0,1595404.0,1.0,1153169.0,1641429.0,1.0,0.9994203907754066,1429144.0,1429144.0,-1.0,2014E02-242,G,gnl|X|2014E02-242_1,piiC_7,2014E02-242_01501,prokka,1475073.0,1475796.0
400,NZ_CP131638.1,1,1529580.0,1529620.0,1530325.0,1530343.0,1529555.0,1530342.0,1529634.0,2014E02-242_opa_8,0.0,3.0,1107427.0,1595404.0,1.0,1153169.0,1641429.0,1.0,0.9994203907754066,1483595.0,1483595.0,1.0,2014E02-242,H,gnl|X|2014E02-242_1,piiC_8,2014E02-242_01555,prokka,1529664.0,1530342.0
401,NZ_CP131638.1,1,1579007.0,1579032.0,1579728.0,1579746.0,1578982.0,1579745.0,1579046.0,2014E02-242_opa_9,0.0,3.0,1107427.0,1595404.0,1.0,1153169.0,1641429.0,1.0,0.9994203907754066,1532993.0,1532993.0,1.0,2014E02-242,I,gnl|X|2014E02-242_1,piiC_9,2014E02-242_01601,prokka,1579076.0,1579745.0
402,NZ_CP131638.1,-1,1901119.0,1901169.0,1900366.0,1900384.0,1900367.0,1901193.0,1901105.0,2014E02-242_opa_10,0.0,4.0,1602338.0,2155339.0,1.0,1670957.0,2223798.0,1.0,1.0002894141353482,1831814.0,1831814.0,-1.0,2014E02-242,J,gnl|X|2014E02-242_1,piiC_10,2014E02-242_01956,prokka,1900367.0,1901075.0
403,NZ_CP131638.1,-1,2109132.0,2109172.0,2108409.0,2108427.0,2108410.0,2109197.0,2109118.0,2014E02-242_opa_11,0.0,4.0,1602338.0,2155339.0,1.0,1670957.0,2223798.0,1.0,1.0002894141353482,2039918.0,2039918.0,-1.0,2014E02-242,K,gnl|X|2014E02-242_1,piiC_11,2014E02-242_02161,prokka,2108410.0,2109088.0
404,NZ_CP131636.1,-1,70372.0,70412.0,69652.0,69670.0,69653.0,70437.0,70358.0,2016E02-233_opa_1,0.0,2.0,55424.0,187800.0,1.0,56048.0,187163.0,1.0,1.0096175113450023,69160.0,69160.0,-1.0,2016E02-233,A,gnl|X|2016E02-233_1,piiC_1,2016E02-233_00061,prokka,69653.0,70328.0
405,NZ_CP131636.1,-1,75859.0,75899.0,75115.0,75133.0,75116.0,75924.0,75845.0,2016E02-233_opa_2,0.0,2.0,55424.0,187800.0,1.0,56048.0,187163.0,1.0,1.0096175113450023,74675.0,74675.0,-1.0,2016E02-233,B,gnl|X|2016E02-233_1,piiC_2,2016E02-233_00064,prokka,75116.0,75815.0
406,NZ_CP131636.1,-1,565463.0,565518.0,564734.0,564752.0,564735.0,565543.0,565449.0,2016E02-233_opa_3,0.0,4.0,471786.0,1066514.0,1.0,535238.0,1196283.0,-1.0,0.8996785392824996,498324.0,1039976.0,1.0,2016E02-233,E,gnl|X|2016E02-233_1,piiC_3,2016E02-233_00577,prokka,564735.0,565419.0
407,NZ_CP131636.1,1,606171.0,606236.0,606959.0,606977.0,606146.0,606976.0,606250.0,2016E02-233_opa_4,0.0,4.0,471786.0,1066514.0,1.0,535238.0,1196283.0,-1.0,0.8996785392824996,535580.0,1002720.0,-1.0,2016E02-233,D,gnl|X|2016E02-233_1,piiC_4,2016E02-233_00621,prokka,606280.0,606976.0
408,NZ_CP131636.1,-1,683830.0,683870.0,683110.0,683128.0,683111.0,683895.0,683816.0,2016E02-233_opa_5,0.0,4.0,471786.0,1066514.0,1.0,535238.0,1196283.0,-1.0,0.8996785392824996,604824.0,933476.0,1.0,2016E02-233,C,gnl|X|2016E02-233_1,piiC_5,2016E02-233_00705,prokka,683111.0,683786.0
409,NZ_CP131636.1,1,1228683.0,1228718.0,1229429.0,1229447.0,1228658.0,1229446.0,1228732.0,2016E02-233_opa_6,0.0,7.0,1222812.0,1591373.0,1.0,1219388.0,1590322.0,1.0,0.993602635509282,1232023.0,1232023.0,1.0,2016E02-233,F,gnl|X|2016E02-233_1,piiC_6,2016E02-233_01268,prokka,1228762.0,1229446.0
410,NZ_CP131636.1,-1,1427903.0,1427973.0,1427162.0,1427180.0,1427163.0,1427997.0,1427889.0,2016E02-233_opa_7,1.0,7.0,1222812.0,1591373.0,1.0,1219388.0,1590322.0,1.0,0.993602635509282,1429258.0,1429258.0,-1.0,2016E02-233,G,gnl|X|2016E02-233_1,piiC_7,2016E02-233_01463,prokka,1427163.0,1427997.0
411,NZ_CP131636.1,1,1481003.0,1481073.0,1481787.0,1481805.0,1480978.0,1481804.0,1481087.0,2016E02-233_opa_8,0.0,7.0,1222812.0,1591373.0,1.0,1219388.0,1590322.0,1.0,0.993602635509282,1482729.0,1482729.0,1.0,2016E02-233,H,gnl|X|2016E02-233_1,piiC_8,2016E02-233_01514,prokka,1481117.0,1481804.0
412,NZ_CP131636.1,1,1530491.0,1530541.0,1531225.0,1531243.0,1530468.0,1531242.0,1530555.0,2016E02-233_opa_9,1.0,7.0,1222812.0,1591373.0,1.0,1219388.0,1590322.0,1.0,0.993602635509282,1531902.0,1531902.0,1.0,2016E02-233,I,gnl|X|2016E02-233_1,piiC_9,2016E02-233_01559,prokka,1530468.0,1531242.0
413,NZ_CP131636.1,1,1786999.0,1787069.0,1787783.0,1787801.0,1786974.0,1787800.0,1787083.0,2016E02-233_opa_10,0.0,10.0,1891549.0,2043340.0,1.0,1782436.0,1931866.0,-1.0,1.0158000401525795,1896159.0,2038730.0,-1.0,2016E02-233,K,gnl|X|2016E02-233_1,piiC_10,2016E02-233_01849,prokka,1787113.0,1787800.0
414,NZ_CP131636.1,1,1997713.0,1997748.0,1998459.0,1998477.0,1997689.0,1998476.0,1997762.0,2016E02-233_opa_11,0.0,9.0,1717312.0,1891395.0,1.0,1932016.0,2112716.0,-1.0,0.9633812949640288,1780580.0,1828127.0,-1.0,2016E02-233,J,gnl|X|2016E02-233_1,piiC_11,2016E02-233_02055,prokka,1997678.0,1998476.0
415,NZ_CP068761.1,-1,71133.0,71203.0,70401.0,70419.0,70402.0,71228.0,71119.0,20181204_opa_1,0.0,0.0,1.0,1069401.0,1.0,1.0,1079987.0,1.0,0.9901980210854584,69712.0,69712.0,-1.0,20181204,A,gnl|X|20181204_1,piiC_1,20181204_00061,prokka,70402.0,71089.0
416,NZ_CP068761.1,-1,76623.0,76698.0,75906.0,75924.0,75907.0,76723.0,76609.0,20181204_opa_2,1.0,0.0,1.0,1069401.0,1.0,1.0,1079987.0,1.0,0.9901980210854584,75163.0,75163.0,-1.0,20181204,B,gnl|X|20181204_1,piiC_2,20181204_00064,prokka,75907.0,76723.0
417,NZ_CP068761.1,1,928455.0,928505.0,929210.0,929228.0,928430.0,929227.0,928519.0,20181204_opa_3,0.0,0.0,1.0,1069401.0,1.0,1.0,1079987.0,1.0,0.9901980210854584,919330.0,919330.0,1.0,20181204,C,gnl|X|20181204_1,piiC_3,20181204_00930,prokka,928549.0,929227.0
418,NZ_CP068761.1,-1,1006023.0,1006073.0,1005273.0,1005291.0,1005274.0,1006098.0,1006009.0,20181204_opa_4,0.0,0.0,1.0,1069401.0,1.0,1.0,1079987.0,1.0,0.9901980210854584,995420.0,995420.0,-1.0,20181204,D,gnl|X|20181204_1,piiC_4,20181204_01009,prokka,1005274.0,1005979.0
419,NZ_CP068761.1,1,1046773.0,1046813.0,1047542.0,1047560.0,1046748.0,1047559.0,1046827.0,20181204_opa_5,0.0,0.0,1.0,1069401.0,1.0,1.0,1079987.0,1.0,0.9901980210854584,1036488.0,1036488.0,1.0,20181204,E,gnl|X|20181204_1,piiC_5,20181204_01056,prokka,1046857.0,1047559.0
420,NZ_CP068761.1,1,1219507.0,1219550.0,1220261.0,1220279.0,1219482.0,1220278.0,1219564.0,20181204_opa_6,0.0,2.0,1109719.0,1596464.0,1.0,1097138.0,1587293.0,1.0,0.993043017004825,1231212.0,1231212.0,1.0,20181204,F,gnl|X|20181204_1,piiC_6,20181204_01233,prokka,1219594.0,1220278.0
421,NZ_CP068761.1,-1,1420032.0,1420112.0,1419273.0,1419291.0,1419274.0,1420136.0,1420018.0,20181204_opa_7,0.0,2.0,1109719.0,1596464.0,1.0,1097138.0,1587293.0,1.0,0.993043017004825,1429614.0,1429614.0,-1.0,20181204,G,gnl|X|20181204_1,piiC_7,20181204_01426,prokka,1419274.0,1420147.0
422,NZ_CP068761.1,1,1475131.0,1475213.0,1475945.0,1475963.0,1475106.0,1475962.0,1475227.0,20181204_opa_8,0.0,2.0,1109719.0,1596464.0,1.0,1097138.0,1587293.0,1.0,0.993043017004825,1485057.0,1485057.0,1.0,20181204,H,gnl|X|20181204_1,piiC_8,20181204_01479,prokka,1475257.0,1475962.0
423,NZ_CP068761.1,1,1524219.0,1524229.0,1524973.0,1524991.0,1524194.0,1524990.0,1524243.0,20181204_opa_9,0.0,2.0,1109719.0,1596464.0,1.0,1097138.0,1587293.0,1.0,0.993043017004825,1533804.0,1533804.0,1.0,20181204,I,gnl|X|20181204_1,piiC_9,20181204_01525,prokka,1524273.0,1524990.0
424,NZ_CP068761.1,-1,1846477.0,1846552.0,1845748.0,1845766.0,1845749.0,1846576.0,1846463.0,20181204_opa_10,0.0,3.0,1602703.0,2155339.0,1.0,1616803.0,2171354.0,1.0,0.9965467558439168,1830858.0,1830858.0,-1.0,20181204,J,gnl|X|20181204_1,piiC_10,20181204_01878,prokka,1845749.0,1846433.0
425,NZ_CP068761.1,-1,2055489.0,2055566.0,2054764.0,2054782.0,2054765.0,2055591.0,2055475.0,20181204_opa_11,0.0,3.0,1602703.0,2155339.0,1.0,1616803.0,2171354.0,1.0,0.9965467558439168,2039153.0,2039153.0,-1.0,20181204,K,gnl|X|20181204_1,piiC_11,20181204_02085,prokka,2054983.0,2055448.0
426,NZ_CP131630.1,-1,69354.0,69364.0,68604.0,68622.0,68605.0,69389.0,69340.0,2018C07-301_opa_1,0.0,0.0,1.0,187800.0,1.0,1.0,188368.0,1.0,0.996984609830809,68398.0,68398.0,-1.0,2018C07-301,A,gnl|X|2018C07-301_1,piiC_1,2018C07-301_00061,prokka,68605.0,69310.0
427,NZ_CP131630.1,-1,74747.0,74797.0,74006.0,74024.0,74007.0,74822.0,74733.0,2018C07-301_opa_2,0.0,0.0,1.0,187800.0,1.0,1.0,188368.0,1.0,0.996984609830809,73784.0,73784.0,-1.0,2018C07-301,B,gnl|X|2018C07-301_1,piiC_2,2018C07-301_00064,prokka,74007.0,74703.0
428,NZ_CP131630.1,-1,567168.0,567238.0,566436.0,566454.0,566437.0,567263.0,567154.0,2018C07-301_opa_3,0.0,2.0,471791.0,1066545.0,1.0,537072.0,1198247.0,-1.0,0.8995409687299126,498206.0,1040130.0,1.0,2018C07-301,E,gnl|X|2018C07-301_1,piiC_3,2018C07-301_00587,prokka,566437.0,567124.0
429,NZ_CP131630.1,1,607893.0,607948.0,608685.0,608703.0,607868.0,608702.0,607962.0,2018C07-301_opa_4,0.0,2.0,471791.0,1066545.0,1.0,537072.0,1198247.0,-1.0,0.8995409687299126,535475.0,1002861.0,-1.0,2018C07-301,D,gnl|X|2018C07-301_1,piiC_4,2018C07-301_00631,prokka,607991.0,608702.0
430,NZ_CP131630.1,-1,685813.0,685908.0,685087.0,685105.0,685088.0,685933.0,685799.0,2018C07-301_opa_5,0.0,2.0,471791.0,1066545.0,1.0,537072.0,1198247.0,-1.0,0.8995409687299126,604937.0,933399.0,1.0,2018C07-301,C,gnl|X|2018C07-301_1,piiC_5,2018C07-301_00716,prokka,685088.0,685769.0
431,NZ_CP131630.1,1,1231778.0,1231828.0,1232548.0,1232566.0,1231753.0,1232565.0,1231842.0,2018C07-301_opa_6,0.0,6.0,1221073.0,1591350.0,1.0,1220729.0,1591983.0,1.0,0.9973683785225208,1232068.0,1232068.0,1.0,2018C07-301,F,gnl|X|2018C07-301_1,piiC_6,2018C07-301_01273,prokka,1231872.0,1232565.0
432,NZ_CP131630.1,-1,1429682.0,1429727.0,1428944.0,1428962.0,1428945.0,1429752.0,1429668.0,2018C07-301_opa_7,1.0,6.0,1221073.0,1591350.0,1.0,1220729.0,1591983.0,1.0,0.9973683785225208,1428741.0,1428741.0,-1.0,2018C07-301,G,gnl|X|2018C07-301_1,piiC_7,2018C07-301_01466,prokka,1428945.0,1429752.0
433,NZ_CP131630.1,1,1482700.0,1482740.0,1483478.0,1483496.0,1482675.0,1483495.0,1482754.0,2018C07-301_opa_8,0.0,6.0,1221073.0,1591350.0,1.0,1220729.0,1591983.0,1.0,0.9973683785225208,1482330.0,1482330.0,1.0,2018C07-301,H,gnl|X|2018C07-301_1,piiC_8,2018C07-301_01518,prokka,1482784.0,1483495.0
434,NZ_CP131630.1,1,1532181.0,1532191.0,1532911.0,1532929.0,1532156.0,1532928.0,1532205.0,2018C07-301_opa_9,0.0,6.0,1221073.0,1591350.0,1.0,1220729.0,1591983.0,1.0,0.9973683785225208,1531680.0,1531680.0,1.0,2018C07-301,I,gnl|X|2018C07-301_1,piiC_9,2018C07-301_01563,prokka,1532235.0,1532928.0
435,NZ_CP131630.1,1,1787525.0,1787580.0,1788303.0,1788321.0,1787500.0,1788320.0,1787594.0,2018C07-301_opa_10,0.0,9.0,1717238.0,2046681.0,1.0,1783163.0,2114204.0,-1.0,0.995172803368767,1721554.0,2042365.0,-1.0,2018C07-301,K,gnl|X|2018C07-301_1,piiC_10,2018C07-301_01850,prokka,1787624.0,1788320.0
436,NZ_CP131630.1,1,1998864.0,1998904.0,1999636.0,1999654.0,1998840.0,1999653.0,1998918.0,2018C07-301_opa_11,1.0,9.0,1717238.0,2046681.0,1.0,1783163.0,2114204.0,-1.0,0.995172803368767,1931874.0,1832045.0,-1.0,2018C07-301,J,gnl|X|2018C07-301_1,piiC_11,2018C07-301_02057,prokka,1998840.0,1999653.0
437,NZ_CP131632.1,-1,69851.0,69891.0,69119.0,69137.0,69120.0,69916.0,69837.0,2018S05-288_opa_1,0.0,2.0,55474.0,187648.0,1.0,56062.0,189068.0,1.0,0.9937446430988076,68450.0,68450.0,-1.0,2018S05-288,A,gnl|X|2018S05-288_1,piiC_1,2018S05-288_00062,prokka,69120.0,69807.0
438,NZ_CP131632.1,-1,75934.0,75984.0,75193.0,75211.0,75194.0,76009.0,75920.0,2018S05-288_opa_2,0.0,2.0,55474.0,187648.0,1.0,56062.0,189068.0,1.0,0.9937446430988076,74486.0,74486.0,-1.0,2018S05-288,B,gnl|X|2018S05-288_1,piiC_2,2018S05-288_00065,prokka,75194.0,75890.0
439,NZ_CP131632.1,-1,570752.0,570787.0,570011.0,570029.0,570012.0,570812.0,570738.0,2018S05-288_opa_3,0.0,4.0,469496.0,1065470.0,1.0,541315.0,1146910.0,-1.0,0.9841131449235876,497737.0,1037229.0,1.0,2018S05-288,E,gnl|X|2018S05-288_1,piiC_3,2018S05-288_00582,prokka,570012.0,570708.0
440,NZ_CP131632.1,1,611493.0,611538.0,612234.0,612252.0,611468.0,612251.0,611552.0,2018S05-288_opa_4,1.0,4.0,469496.0,1065470.0,1.0,541315.0,1146910.0,-1.0,0.9841131449235876,538534.0,996432.0,-1.0,2018S05-288,D,gnl|X|2018S05-288_1,piiC_4,2018S05-288_00629,prokka,611468.0,612251.0
441,NZ_CP131632.1,-1,689308.0,689363.0,688588.0,688606.0,688589.0,689388.0,689294.0,2018S05-288_opa_5,0.0,4.0,469496.0,1065470.0,1.0,541315.0,1146910.0,-1.0,0.9841131449235876,614430.0,920536.0,1.0,2018S05-288,C,gnl|X|2018S05-288_1,piiC_5,2018S05-288_00712,prokka,688589.0,689264.0
442,NZ_CP131632.1,1,1176578.0,1176628.0,1177321.0,1177339.0,1176553.0,1177338.0,1176642.0,2018S05-288_opa_6,0.0,8.0,1220634.0,1594577.0,1.0,1165083.0,1544809.0,1.0,0.9847705977467964,1231929.0,1231929.0,1.0,2018S05-288,F,gnl|X|2018S05-288_1,piiC_6,2018S05-288_01207,prokka,1176672.0,1177338.0
443,NZ_CP131632.1,-1,1376493.0,1376543.0,1375752.0,1375770.0,1375753.0,1376567.0,1376479.0,2018S05-288_opa_7,0.0,8.0,1220634.0,1594577.0,1.0,1165083.0,1544809.0,1.0,0.9847705977467964,1428096.0,1428096.0,-1.0,2018S05-288,G,gnl|X|2018S05-288_1,piiC_7,2018S05-288_01404,prokka,1375753.0,1376449.0
444,NZ_CP131632.1,1,1431459.0,1431506.0,1432211.0,1432229.0,1431434.0,1432228.0,1431520.0,2018S05-288_opa_8,0.0,8.0,1220634.0,1594577.0,1.0,1165083.0,1544809.0,1.0,0.9847705977467964,1482929.0,1482929.0,1.0,2018S05-288,H,gnl|X|2018S05-288_1,piiC_8,2018S05-288_01457,prokka,1431550.0,1432228.0
445,NZ_CP131632.1,1,1480942.0,1480992.0,1481673.0,1481691.0,1480919.0,1481690.0,1481006.0,2018S05-288_opa_9,1.0,8.0,1220634.0,1594577.0,1.0,1165083.0,1544809.0,1.0,0.9847705977467964,1531660.0,1531660.0,1.0,2018S05-288,I,gnl|X|2018S05-288_1,piiC_9,2018S05-288_01503,prokka,1480919.0,1481690.0
446,NZ_CP131632.1,1,1741423.0,1741473.0,1742179.0,1742197.0,1741398.0,1742196.0,1741487.0,2018S05-288_opa_10,0.0,11.0,1891599.0,2040109.0,1.0,1739289.0,1888154.0,-1.0,0.9976152890202532,1893703.0,2038005.0,-1.0,2018S05-288,K,gnl|X|2018S05-288_1,piiC_10,2018S05-288_01796,prokka,1742046.0,1742196.0
447,NZ_CP131632.1,1,1954388.0,1954458.0,1955166.0,1955184.0,1954364.0,1955183.0,1954472.0,2018S05-288_opa_11,1.0,10.0,1717260.0,1890525.0,1.0,1889173.0,2069720.0,-1.0,0.9596670119137952,1779822.0,1827963.0,-1.0,2018S05-288,J,gnl|X|2018S05-288_1,piiC_11,2018S05-288_02005,prokka,1954364.0,1955183.0
448,NZ_CP131616.1,-1,70259.0,70299.0,69548.0,69566.0,69549.0,70324.0,70245.0,2020C08-294_opa_1,0.0,2.0,53856.0,187648.0,1.0,54456.0,189338.0,1.0,0.991918862413072,68827.0,68827.0,-1.0,2020C08-294,A,gnl|X|2020C08-294_1,piiC_1,2020C08-294_00062,prokka,69549.0,70215.0
449,NZ_CP131616.1,-1,76340.0,76395.0,75602.0,75620.0,75603.0,76420.0,76326.0,2020C08-294_opa_2,0.0,2.0,53856.0,187648.0,1.0,54456.0,189338.0,1.0,0.991918862413072,74832.0,74832.0,-1.0,2020C08-294,B,gnl|X|2020C08-294_1,piiC_2,2020C08-294_00065,prokka,75603.0,76296.0
450,NZ_CP131616.1,1,1057628.0,1057683.0,1058391.0,1058409.0,1057603.0,1058408.0,1057697.0,2020C08-294_opa_3,0.0,3.0,187651.0,1069997.0,1.0,258263.0,1208428.0,1.0,0.928623975835776,929937.0,929937.0,1.0,2020C08-294,C,gnl|X|2020C08-294_1,piiC_3,2020C08-294_01073,prokka,1057727.0,1058408.0
451,NZ_CP131616.1,-1,1135245.0,1135315.0,1134498.0,1134516.0,1134499.0,1135340.0,1135231.0,2020C08-294_opa_4,0.0,3.0,187651.0,1069997.0,1.0,258263.0,1208428.0,1.0,0.928623975835776,1001345.0,1001345.0,-1.0,2020C08-294,D,gnl|X|2020C08-294_1,piiC_4,2020C08-294_01156,prokka,1134499.0,1135201.0
